Time,Frame,nose_dist,body_dist,freezing,body
0.04,1,0.0,0.0,0,Arm_1
0.08,2,0.0,0.0,0,other
0.12,3,0.0,0.0,0,other
0.16,4,0.0,0.0,0,other
0.2,5,0.0,0.0,0,other
0.24,6,0.0,0.0,0,other
0.28,7,0.0,0.0,0,other
0.32,8,0.0,0.0,0,other
0.36,9,0.0,0.0,0,other
0.4,10,0.0,0.0,0,other
0.44,11,0.0,0.0,0,other
0.48,12,0.0,0.0,0,other
0.52,13,0.0,0.0,0,other
0.56,14,0.0,0.0,0,other
0.6,15,0.0,0.0,0,other
0.64,16,0.0,0.0,0,other
0.68,17,0.0,0.0,0,other
0.72,18,0.0,0.0,0,other
0.76,19,0.0,0.0,0,other
0.8,20,0.0,0.0,0,other
0.84,21,0.0,0.0,0,other
0.88,22,0.0,0.0,0,other
0.92,23,0.0,0.0,0,other
0.96,24,0.0,0.0,0,other
1.0,25,0.0,0.0,0,other
1.04,26,0.0,0.0,0,other
1.08,27,0.0,0.0,0,other
1.12,28,0.0,0.0,0,other
1.16,29,0.0,0.0,0,other
1.2,30,0.0,0.0,0,other
1.24,31,0.0,0.0,0,other
1.28,32,0.0,0.0,0,other
1.32,33,0.0,0.0,0,other
1.36,34,0.0,0.0,0,other
1.4,35,0.0,0.0,0,other
1.44,36,0.0,0.0,0,other
1.48,37,0.0,0.0,0,other
1.52,38,0.0,0.0,0,other
1.56,39,0.0,0.0,0,other
1.6,40,0.0,0.0,0,other
1.64,41,0.0,0.0,0,other
1.68,42,0.0,0.0,0,other
1.72,43,0.0,0.0,0,other
1.76,44,0.0,0.0,0,other
1.8,45,0.0,0.0,0,other
1.84,46,0.0,0.0,0,other
1.88,47,0.0,0.0,0,other
1.92,48,0.0,0.0,0,other
1.96,49,0.0,0.0,0,other
2.0,50,0.0,0.0,0,other
2.04,51,0.0,0.0,0,other
2.08,52,0.0070172882654108,0.0017406067148602,0,other
2.12,53,0.0112540311903428,0.0045939586239237,0,other
2.16,54,0.0042906666131843,0.0029511040044817,0,other
2.2,55,0.0044022526657457,0.0037611177882014,0,other
2.24,56,0.0046474909754711,0.0057877824934671,0,other
2.28,57,0.0068120969478644,0.0063488196295277,0,other
2.32,58,0.007126258196009,0.00681366188205,0,other
2.36,59,0.0069676489278369,0.0071549798635553,0,other
2.4,60,0.0080840471410148,0.007152985992017,0,other
2.44,61,0.0080029313900456,0.0078640426581777,0,other
2.48,62,0.0099202473184792,0.0079817480514675,0,other
2.52,63,0.0096503200089947,0.007897501900886,0,other
2.56,64,0.0083158608124981,0.0085522011432759,0,other
2.6,65,0.0087319815063469,0.0091119233229187,0,other
2.64,66,0.0102876672409393,0.0094060000482341,0,other
2.68,67,0.0092102916928334,0.0095892876067515,0,other
2.72,68,0.0105062815268257,0.0104429384863225,0,other
2.76,69,0.0100887634183865,0.0101095583127696,0,other
2.8,70,0.0098234938411871,0.0087333161730358,0,other
2.84,71,0.0101254052946872,0.0103578936771901,0,other
2.88,72,0.0090363273098624,0.0116262718398535,0,Arm_2
2.92,73,0.0104618286642531,0.008844111546842,0,Arm_2
2.96,74,0.0098439771684888,0.0082421343283439,0,Arm_2
3.0,75,0.0094114476731337,0.0108688185797232,0,Arm_2
3.04,76,0.0093430907850385,0.0102855342795602,0,Arm_2
3.08,77,0.0061765533894497,0.0081747747995351,0,Arm_2
3.12,78,0.0082813059598684,0.0081616144144595,0,Arm_2
3.16,79,0.0076896315650823,0.0064834229272908,0,Arm_2
3.2,80,0.0058865429165847,0.0068147968575221,0,Arm_2
3.24,81,0.0063906471465247,0.0065984651708211,0,Arm_2
3.28,82,0.0066970952775576,0.0063932487077235,0,Arm_2
3.32,83,0.007504637733583,0.0073525087391071,0,Arm_2
3.36,84,0.0102823501186438,0.0086718398018932,0,Arm_2
3.4,85,0.00918707115743,0.009650893203977,0,Arm_2
3.44,86,0.0091282944878865,0.0085061236025457,0,Arm_2
3.48,87,0.0095245759176906,0.0102547396477041,0,Arm_2
3.52,88,0.0108634473651331,0.0086629581517202,0,Arm_2
3.56,89,0.0085096110100664,0.008763823588404,0,Arm_2
3.6,90,0.0086771417365947,0.0080365551487694,0,Arm_2
3.64,91,0.0085403781753156,0.0099664931707163,0,Arm_2
3.68,92,0.0076225736061259,0.0098243717160078,0,Arm_2
3.72,93,0.0076806502866864,0.0074117576207731,0,Arm_2
3.76,94,0.0044040029498398,0.0045442753295186,0,Arm_2
3.8,95,0.0034166966343404,0.0037156672635073,0,Arm_2
3.84,96,0.003483891534287,0.0039895520859204,0,Arm_2
3.88,97,0.0046227092223967,0.0032996563876743,0,Arm_2
3.92,98,0.0086561295563017,0.0049591427251988,0,Arm_2
3.96,99,0.0092963145387447,0.0085192559564589,0,Arm_2
4.0,100,0.0070425771253313,0.0099363047550486,0,Arm_2
4.04,101,0.0040525501918608,0.0084039237193453,0,Arm_2
4.08,102,0.0014893318008259,0.003610417342935,0,Arm_2
4.12,103,0.0009174363553026,0.0010380942910612,0,Arm_2
4.16,104,0.005405315929794,0.0008513215403691,0,Arm_2
4.2,105,0.0062841115502428,0.0023757761353353,0,Arm_2
4.24,106,0.0054497994319382,0.0013732113865877,0,Arm_2
4.28,107,0.0070056908389089,0.0023953278809008,0,Arm_2
4.32,108,0.0028570870033953,0.0018634904808614,0,Arm_2
4.36,109,0.0041955416752934,0.0017639532275514,0,Arm_2
4.4,110,0.0085539370927798,0.0013304043078398,0,Arm_2
4.44,111,0.0084749965011431,0.0014361256415144,0,Arm_2
4.48,112,0.0056361125097465,0.0037009410064652,0,Arm_2
4.52,113,0.0045923136472347,0.0070344770853154,0,Arm_2
4.56,114,0.0025834859689806,0.0031918589768467,0,Arm_2
4.6,115,0.0029105579223258,0.00343050116403,0,Arm_2
4.64,116,0.0038685384606444,0.0051326313301403,0,Arm_2
4.68,117,0.0048409797328876,0.0045180045599727,0,Arm_2
4.72,118,0.0040305426826447,0.0032311711449167,0,Arm_2
4.76,119,0.0039228648502822,0.0020898730220377,0,Arm_2
4.8,120,0.0025715669702253,0.0008595000827529,0,Arm_2
4.84,121,0.0021458449519215,0.00144629786816,0,Arm_2
4.88,122,0.0039631249229121,0.0002254191339246,0,Arm_2
4.92,123,0.0082375831516631,0.0010068116408082,0,Arm_2
4.96,124,0.0085086818277348,0.0018741283122082,0,Arm_2
5.0,125,0.0046902704921917,0.0003673438118002,0,Arm_2
5.04,126,0.004319200601239,0.000975767138552,0,Arm_2
5.08,127,0.0061070974409978,0.0016559994249254,0,Arm_2
5.12,128,0.0030312052594703,0.0025283066601658,0,Arm_2
5.16,129,0.0038455307289058,0.0013093984899919,0,Arm_2
5.2,130,0.0026672233856761,0.0009460295181415,0,Arm_2
5.24,131,0.002240172703211,0.0006147638776924,0,Arm_2
5.28,132,0.001337537499278,0.0004192465080112,0,Arm_2
5.32,133,0.0044838932576343,0.0009876023133908,0,Arm_2
5.36,134,0.0118149202030389,0.0025140303846316,0,Arm_2
5.4,135,0.0147120445451799,0.0045237338656351,0,Arm_2
5.44,136,0.0131677649454568,0.0036197686103428,0,Arm_2
5.48,137,0.0118328813433623,0.0019379004995444,0,Arm_2
5.52,138,0.0058525000764201,0.00176215271479,0,Arm_2
5.56,139,0.0039145275273207,0.0007863939476211,0,Arm_2
5.6,140,0.002856093628352,0.0001101278955195,0,Arm_2
5.64,141,0.0024936193160924,0.0005763228713305,0,Arm_2
5.68,142,0.0022488051805016,0.0004323395295008,0,Arm_2
5.72,143,0.002668960928188,0.0011067817456922,0,Arm_2
5.76,144,0.0041169988637131,0.0007754840853602,0,Arm_2
5.8,145,0.0027218030149107,0.0003665996097929,0,Arm_2
5.84,146,0.0030307569872265,0.0002957237866025,0,Arm_2
5.88,147,0.0014834913022196,0.000343204985807,0,Arm_2
5.92,148,0.0021056811939086,0.0009684174600602,0,Arm_2
5.96,149,0.0031971183931758,0.000874718984441,0,Arm_2
6.0,150,0.0055665494147652,0.0010445180692372,0,Arm_2
6.04,151,0.0081903018904235,0.0020368029170599,0,Arm_2
6.08,152,0.0038066780125053,0.0006811761355257,0,Arm_2
6.12,153,0.002727975572457,0.0007958679967568,0,Arm_2
6.16,154,0.0040265928102218,0.0031379977289312,0,Arm_2
6.2,155,0.0046980693580221,0.0042211042910812,0,Arm_2
6.24,156,0.0044003697037532,0.004068323065803,0,Arm_2
6.28,157,0.0012482947780082,0.0025109697785715,0,Arm_2
6.32,158,0.0016250766984324,0.0017318824644443,0,Arm_2
6.36,159,0.0017286582206679,0.0002949849399358,0,Arm_2
6.4,160,0.0012295550913776,0.0006060876515445,0,Arm_2
6.44,161,0.0018817406229393,0.0011318007141474,0,Arm_2
6.48,162,0.0053997851330073,0.0005545540399953,0,Arm_2
6.52,163,0.0077670865775284,0.0001128243486001,0,Arm_2
6.56,164,0.00762780217429,0.0003107842428408,0,Arm_2
6.6,165,0.0039717253174829,0.0009929154411976,0,Arm_2
6.64,166,0.0028934294274474,0.0010275428861002,0,Arm_2
6.68,167,0.0055131224127131,0.0007731737046672,0,Arm_2
6.72,168,0.003940520952444,0.0009936793848743,0,Arm_2
6.76,169,0.0032029957567339,0.0014089855210318,0,Arm_2
6.8,170,0.0024863119955952,0.0016619636504283,0,Arm_2
6.84,171,0.0018738008700627,0.0020528459377857,0,Arm_2
6.88,172,0.0008019714958217,0.000881437093487,0,Arm_2
6.92,173,0.0003815992117901,0.0008891399336777,0,Arm_2
6.96,174,0.0008037859630998,0.000490183838516,0,Arm_2
7.0,175,0.0002162260612395,0.0008555241296225,0,Arm_2
7.04,176,0.0020814542966905,0.0010476172808102,0,Arm_2
7.08,177,0.0077576329031219,0.0019042858738627,0,Arm_2
7.12,178,0.0155213684561214,0.0026469934404547,0,Arm_2
7.16,179,0.0147078453157028,0.000650535518351,0,Arm_2
7.2,180,0.0095252362488813,0.0012690456849291,0,Arm_2
7.24,181,0.005255092597051,0.0024279298416407,0,Arm_2
7.28,182,0.001714374125165,0.0008540871380876,0,Arm_2
7.32,183,0.0024825761920233,0.0004515402548878,0,Arm_2
7.36,184,0.0024441415905955,0.000860461409731,0,Arm_2
7.4,185,0.0027520577214147,0.001152938805724,0,Arm_2
7.44,186,0.0006373395945825,0.0005738590540295,0,Arm_2
7.48,187,0.0020112721836901,6.161896524308349e-05,0,Arm_2
7.52,188,0.0023433010497444,0.0003674003320951,0,Arm_2
7.56,189,0.0016901006787753,7.622666637071605e-05,0,Arm_2
7.6,190,0.0016324267961752,0.0001945516785701,0,Arm_2
7.64,191,0.002321145547978,0.0007319197782191,0,Arm_2
7.68,192,0.0024731878601133,0.0006634203230887,0,Arm_2
7.72,193,0.0022130828905829,0.0012702216318854,0,Arm_2
7.76,194,0.001080851922931,0.000870528354825,0,Arm_2
7.8,195,0.000996656458478,0.0006834114036483,0,Arm_2
7.84,196,0.0011581259418875,0.0007593016624872,0,Arm_2
7.88,197,0.0014375855506752,0.000325993991107,0,Arm_2
7.92,198,0.0020474239123578,0.000857442046157,0,Arm_2
7.96,199,0.0039690988307475,0.0029800324568277,0,Arm_2
8.0,200,0.0043802434761758,0.0033047096737859,0,Arm_2
8.04,201,0.0031813020583223,0.0017421074846209,0,Arm_2
