Frame,nose_dist,body_dist,freezing
1,0.0,0.0,0
2,0.0,0.0,0
3,0.0,0.0,0
4,0.0,0.0,0
5,0.0,0.0,0
6,0.0,0.0,0
7,0.0,0.0,0
8,0.0,0.0,0
9,0.0,0.0,0
10,0.0,0.0,0
11,0.0,0.0,0
12,0.0,0.0,0
13,0.0,0.0,0
14,0.0,0.0,0
15,0.0,0.0,0
16,0.0,0.0,0
17,0.0,0.0,0
18,0.0,0.0,0
19,0.0,0.0,0
20,0.0,0.0,0
21,0.0,0.0,0
22,0.0,0.0,0
23,0.0,0.0,0
24,0.0,0.0,0
25,0.0,0.0,0
26,0.0,0.0,0
27,0.0,0.0,0
28,0.0,0.0,0
29,0.0,0.0,0
30,0.0,0.0,0
31,0.0,0.0,0
32,0.0,0.0,0
33,0.0,0.0,0
34,0.0,0.0,0
35,0.0,0.0,0
36,0.0,0.0,0
37,0.0,0.0,0
38,0.0,0.0,0
39,0.0,0.0,0
40,0.0,0.0,0
41,0.0,0.0,0
42,0.0,0.0,0
43,0.0,0.0,0
44,0.0,0.0,0
45,0.0,0.0,0
46,0.0,0.0,0
47,0.0,0.0,0
48,0.0,0.0,0
49,0.0,0.0,0
50,0.0,0.0,0
51,0.0,0.0,0
52,0.0036607249638253444,0.002833176734452962,0
53,0.0022059007646010372,0.0009645427171224905,0
54,0.001505365948970173,0.001085407200970984,0
55,0.001068295860634816,0.0006155915140474005,0
56,0.000851776810849864,0.00038110798440757514,0
57,0.0011101859675391444,0.0002930362107679538,0
58,0.0011002072853319026,0.0011376131541031142,0
59,0.0011875428849686257,0.002068167109645158,0
60,0.001773379815059044,0.0014706760518707785,0
61,0.003411041588566084,0.001993176307319512,0
62,0.005049873021477116,0.0008405404104580358,0
63,0.003676217490289489,0.00035814077145320477,0
64,0.0018480115314734812,0.0003691759816956183,0
65,0.0032505727634816375,0.0015063168256635262,0
66,0.006530340004749526,0.003648255900274725,0
67,0.005648789555541771,0.005714109043536419,0
68,0.005760705126790172,0.006938454288555562,0
69,0.005700606388983168,0.005722781432890072,0
70,0.004105263778912711,0.005299588570676553,0
71,0.004167907719693081,0.003812751010994663,0
72,0.004541224297677827,0.004153263224125911,0
73,0.006614589905546081,0.005380063406953068,0
74,0.011547114374555145,0.012544882420625658,0
75,0.00868235865696103,0.011002780183028091,0
76,0.006957941622680469,0.0087255736137646,0
77,0.004033823667917319,0.007677169827482011,0
78,0.004479724282174503,0.0034087665367998686,0
79,0.006229498184543286,0.004112950970690252,0
80,0.0035052661149047467,0.0029869757217565185,0
81,0.0019700754199296635,0.0031868170718838944,0
82,0.0030099587209809786,0.0033239423574024395,0
83,0.0034584631678278295,0.0027226341006065624,0
84,0.003913499376722599,0.0034174136417967826,0
85,0.00626731408151986,0.00511094036995255,0
86,0.006901023725183479,0.0060180309594397765,0
87,0.009689292610903462,0.008331991161571782,0
88,0.005329089558032041,0.004753394512649729,0
89,0.005021021095856705,0.004704900476740822,0
90,0.005545151729007517,0.0050120939262567965,0
91,0.004354883194132527,0.005539903845526856,0
92,0.008718419098288273,0.010309637119926385,0
93,0.009359921061226477,0.009254519913673038,0
94,0.013419851527062803,0.011819464250754606,0
95,0.009395845302509842,0.007867440870591774,0
96,0.00797025464097659,0.006908118143788239,0
97,0.006487952805045112,0.0070838277336890045,0
98,0.004774295234371388,0.004816456483060474,0
99,0.003047986884259354,0.004391821250320965,0
100,0.006105868296184296,0.004701507469228384,0
101,0.004347235698493875,0.0027008771256700585,0
102,0.002675433215237745,0.002362848707266603,0
103,0.0018840842293107926,0.0025279598271959,0
104,0.0011300583004131056,0.00221296965477901,0
105,0.0010332901768974356,0.0006428507676422075,0
106,0.001278839044660549,0.0007738159232461973,0
107,0.0015451244220794792,0.0012488634667851702,0
108,0.001135819107770254,0.0015634776229386097,0
109,0.0011917804138260005,0.0011095573118561255,0
110,0.0004992603170918765,0.00021113254970229702,0
111,0.002102298045206986,0.00024452440791328136,0
112,0.0026350503854187207,0.0011956692921222243,0
113,0.0024155233905503114,0.0014833126087426174,0
114,0.001776022801686722,0.0013590469600748627,0
115,0.0011398358223533634,0.00027689930287396044,0
116,0.0031735315152751466,0.00030300026475826717,0
117,0.005544754457381833,0.001547134800178774,0
118,0.003079310167026875,0.0018589809773256502,0
119,0.003223283588767788,0.001682597788797032,0
120,0.002629857959284144,0.002887496224473566,0
121,0.005364920172383701,0.004316876138873935,0
122,0.004145938128369761,0.0031659536640819314,0
123,0.0019520491871333786,0.002260358413308198,0
124,0.002593921397534276,0.0024790898198434903,0
125,0.0030539929507614346,0.0027245925905631154,0
126,0.0030848863170261386,0.0029434162618035132,0
127,0.002108117280270605,0.0046959684311872725,0
128,0.0019726384866890316,0.0021324871929221333,0
129,0.006244217648055518,0.002277015136847655,0
130,0.006630093431926253,0.0012441644948586671,0
131,0.004917208614561841,0.0002912666934659905,0
132,0.0037249733847805784,0.0008182528248581293,0
133,0.003186351844527729,0.0019601142745984553,0
134,0.003464821222599453,0.002045712529464013,0
135,0.0037453284972458452,0.0017893559549352483,0
136,0.0023535907763153003,0.001669746952001166,0
137,0.0026356622851899485,0.0009235144642160864,0
138,0.0017004898533308265,0.001155712570401548,0
139,0.0054431715380337175,0.002357094746318236,0
140,0.005034123660686242,0.0021456478067087177,0
141,0.0023955320269289024,0.0009442990727967389,0
142,0.0011545515163820402,0.00028124301761937767,0
143,0.0006532532558458632,0.00023741854023885605,0
144,0.002211730608659693,7.26076847087598e-05,0
145,0.004261611721156341,0.00022124948662632482,0
146,0.0043252452063956845,0.0006216405690283507,0
147,0.0030780279756624116,0.00015092280139080027,0
148,0.000672491177206238,8.79089391284844e-05,0
149,0.0008434057421776889,0.0003594386885328965,0
150,0.0017566777377419956,0.00012298880185232722,0
151,0.0021233190067946345,0.00023955532312841754,0
152,0.002060745233683234,0.0010325404930703946,0
153,0.002013382267437632,0.000566029910822696,0
154,0.0011401828968948017,0.00026814994496262537,0
155,0.0007221163512712462,0.0002006842440739695,0
156,0.0005573194799656873,0.0005392193240796502,0
157,0.0004849647459528604,0.00147869895194041,0
158,0.0008889566397255777,0.0008724755960998114,0
159,0.0024562254431176357,0.0008573643614999321,0
160,0.0006006946053401242,0.0005723783446775817,0
161,8.088374945782159e-05,0.0010686419693887405,0
162,0.00032437550825964684,0.0003792487940198278,0
163,0.0004184149406508627,0.0003696936875784654,0
164,0.0014207286221048021,0.00030025415941945904,0
165,0.00035693671584997096,0.00013982341449325398,0
166,0.00019524341161005702,0.00011199584165140664,0
167,0.001382905746213661,0.00020155787911258852,0
168,0.0034293071049098555,0.0010576984887535972,0
169,0.0036777062179232244,0.0020044196020784157,0
170,0.0009012599601893847,0.0008152483073962697,0
171,0.0003374856010188263,0.00042536312736600186,0
172,0.0008533614602592908,0.0008628463427058348,0
173,0.0010375645282574455,0.00020783882745170957,0
174,0.0001436493857038368,3.2429409357837e-05,0
175,0.0016033968395010203,0.0001491910162575851,0
176,0.0009757229540022777,0.0002971899459204094,0
177,0.00015414529652294266,0.0008086550293516486,0
178,6.497814592000213e-05,0.00038956085951134746,0
179,0.0005077520470357928,0.00010981989204628062,0
180,0.0016883483357081432,0.0004900389284769761,0
181,0.0036150339249896653,0.0016291320381019636,0
182,0.002937012757477243,0.0044336106815705415,0
183,0.002547956898874977,0.0010774173313044606,0
184,0.0020535896486942873,8.503402066835365e-05,0
185,0.0014994892473463913,0.0003636066930256693,0
186,0.002054302238486537,0.00037639521680698807,0
187,0.0026074965230616924,9.042031571839368e-05,0
188,0.00120252400872059,0.00020767495295890827,0
189,0.0007725151181828717,0.000865421264757693,0
190,0.0011805396220660924,0.0007737645915763693,0
191,0.0028713074180987163,0.0017219842279823725,0
192,0.004036460893485558,0.0032298352491825512,0
193,0.0033443924021608266,0.0017958405684338908,0
194,0.0016059663430902104,0.0005492696235422484,0
195,0.0008095512960606732,0.0003249443827099591,0
196,0.0008152172490691271,0.0001731126247034424,0
197,0.0002624779658017528,0.0002706439660015129,0
198,0.0009698839159589662,7.458731787695322e-05,0
199,0.0020152620484876426,9.976705544513321e-05,0
200,0.0010364041815257095,0.00016225218908993372,0
201,0.0025642021160797728,0.000655791182523977,0
202,0.010392676304550472,0.0030644884990856645,0
203,0.010826484341211726,0.003720175740044553,0
204,0.011149823359053672,0.0012477476594737586,0
205,0.010161207498067527,0.0008891883781339053,0
206,0.012456278761191788,0.001810212368290407,0
207,0.012200920197524091,0.002643220101623213,0
208,0.012267234615602286,0.005672261625549783,0
209,0.008780460415351715,0.0064033942884061034,0
210,0.007257313653377489,0.007050399427418146,0
211,0.005943807740466867,0.0053479557843935785,0
212,0.004467591495711696,0.005001271086179708,0
213,0.0065026651911233736,0.006827668538715479,0
214,0.00983074675523169,0.009276103215949068,0
215,0.006915680038348824,0.007172855398809824,0
216,0.004957139188259454,0.0075179515394400865,0
217,0.009011727354135973,0.009477881364990712,0
218,0.006853911340761714,0.0057458678992427445,0
219,0.005130591044024063,0.006996869944090692,0
220,0.004878326298002112,0.0045371218065651696,0
221,0.004371926158646882,0.0042395277600506,0
222,0.004530603271896126,0.005023719571077372,0
223,0.004273705349381096,0.0045724801806905965,0
224,0.003795725271284626,0.0030649883977888564,0
225,0.005252895587283545,0.0030615682016277832,0
226,0.004199233649748308,0.003206722500041926,0
227,0.004351798067964226,0.0042742044806565495,0
228,0.002414731304635393,0.002037781875428292,0
229,0.0013349933868505278,0.0009730157582987639,0
230,0.000781800515921722,0.00020172231850652613,0
231,0.0015071504592893562,5.375909055690105e-05,0
232,0.004592700811756309,0.0005605904315421448,0
233,0.010082514577501103,0.0023467132430310925,0
234,0.008379948000787875,0.0036851159720999475,0
235,0.005908388571860258,0.004357882605615425,0
236,0.005727074342415194,0.005775790351381963,0
237,0.008458774694872932,0.008011859638752786,0
238,0.005148568609483975,0.004393314043037097,0
239,0.004088074884848589,0.0033214449450402824,0
240,0.005445833025827668,0.004935094136435325,0
241,0.00329317545173153,0.003725409293376721,0
242,0.004701025844943042,0.0031474347832284853,0
243,0.005180739565657958,0.00369013163480668,0
244,0.004746759933446176,0.0037522146483894205,0
245,0.004064839548953019,0.0034717290229852567,0
246,0.005047184965174244,0.005362228489321436,0
247,0.007767055625931067,0.00878175554694849,0
248,0.0061467537904015546,0.006246323890147738,0
249,0.007054273786266326,0.0068562534721465,0
250,0.004139063901552355,0.004788069051438436,0
251,0.0031280451014765055,0.0023871958591516014,0
252,0.0023524586247121743,0.0019973558930593367,0
253,0.0017938083062874351,0.0010039836821827115,0
254,0.0003870556739754454,0.0005460369059940722,0
255,0.00027395980515151767,0.00014213545902384014,0
256,0.0017510825179308217,0.0003233073175686877,0
257,0.0033303170505025763,0.0006030965859330855,0
258,0.0033156151886432434,0.0012940567020712087,0
259,0.005808183420424442,0.001646851825502317,0
260,0.008581174638691437,0.002764414526446806,0
261,0.007817074989912954,0.0017650001213010986,0
262,0.006408552300249048,0.0013144698818903574,0
263,0.006556842511248603,0.0012746806728302004,0
264,0.005531382350736957,0.0019005846914281021,0
265,0.003954404585233859,0.0016849450530748347,0
266,0.002388708122779396,0.0007318237769961418,0
267,0.0018695075921740202,0.0006997916411116002,0
268,0.0038417483713713927,0.001764465255707359,0
269,0.005924643420440603,0.0032133421950685144,0
270,0.005114609757737071,0.003262606751739212,0
271,0.007239546083304049,0.005195985468836246,0
272,0.011542728035371866,0.007714295260870601,0
273,0.007354044008839151,0.007949954286715397,0
274,0.009945710042887003,0.009209812588935797,0
275,0.008360032191769722,0.006324342495270846,0
276,0.008116338953991106,0.005269628994496992,0
277,0.006952785630154184,0.006151192451469821,0
278,0.007354502650998744,0.0071126601669891905,0
279,0.007679176406136849,0.008881647747903431,0
280,0.010032087642203267,0.011197650377396366,0
281,0.006689257294988011,0.005064389991855993,0
282,0.004296272273159216,0.0009133593484108715,0
283,0.001022959103825545,0.0001954187612565349,0
284,5.749436143365265e-05,0.0004219966388291699,0
285,0.00021445045613848634,0.0008224961920456015,0
286,0.000783567357041713,0.0006603099941928066,0
287,0.0006693033933647283,0.0004663083572968602,0
288,0.0015589753770350184,0.0012238113741220894,0
289,0.00133641294277065,0.0007171690921569078,0
290,0.001291711038480547,0.0005274474279094321,0
291,0.0015327706486641046,0.0006958210675072432,0
292,0.0013551957543601995,0.00023256404376428087,0
293,0.000695511024065376,0.00017369889868742191,0
294,0.000301313471821304,0.00041206518252826424,0
295,0.00021120478576321038,0.0005199497696476029,0
296,0.000227046485138522,0.00023521942320603746,0
297,0.0012802926941120076,3.4350238667127404e-05,0
298,0.004313974471261816,2.248943349023591e-06,0
299,0.005247745063205682,0.0,0
300,0.005956737846110997,0.00037506923568167205,0
301,0.007333985944226577,0.0029538612672459254,0
302,0.008529779528170177,0.007498039006782574,0
303,0.00676167477144175,0.0075601029205249115,0
304,0.0074685912839836536,0.006556672419697719,0
305,0.009703971418979671,0.008866364262300757,0
306,0.006682010199483212,0.00660771614734723,0
307,0.0049099160028826805,0.00611037468094636,0
308,0.00715398484376506,0.006399694871670857,0
309,0.014979144430450153,0.008315298925101758,0
310,0.011193796704948921,0.005757238738170634,0
311,0.00891482097623566,0.006905672445677722,0
312,0.008448436442555409,0.00702009684499558,0
313,0.008419000669051895,0.008141463697704876,0
314,0.007898108624889148,0.008474049166747526,0
315,0.0073128143845685965,0.0080014813970828,0
316,0.008302824376890127,0.007767800580575988,0
317,0.010623105273214434,0.011295496480018668,0
318,0.004890020575474267,0.006162026617766923,0
319,0.0021920791600795546,0.004668098191437892,0
320,0.0010757398787529418,0.002745456507988319,0
321,0.000689555482784814,0.0005073611633239313,0
322,0.0009536499035318421,0.00013801416603530649,0
323,0.00021843270155595776,0.0005282706952945153,0
324,0.0002123485619972259,0.00017012059977244246,0
325,0.0015731823018983522,0.000357833526879724,0
326,0.0032752613467147166,0.0004628147435849947,0
327,0.0024871511605689903,0.00021256616773129784,0
328,0.005211784623324182,0.0004408705636888362,0
329,0.008570681261094719,0.00010978860894724293,0
330,0.00882032461658146,0.0002972353830496742,0
331,0.0072520477629673475,0.0012562182303758713,0
332,0.005147171173859475,0.0012233711684972962,0
333,0.0063510352060122946,0.0035989959823032854,0
334,0.00821188574569296,0.0055142080014847425,0
335,0.00905713423888434,0.0020637553523783388,0
336,0.005034655120032712,0.0009794997340593812,0
337,0.003890656831231842,0.002018813109576169,0
338,0.0012830919383864533,0.0008824260821565531,0
339,0.00012498189097478177,0.0002963075848546649,0
340,0.00041760848010357845,0.00010131107432299851,0
341,0.002039262150197688,0.0001361113780276492,0
