nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_midside_x,left_midside_y,right_midside_x,right_midside_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,tail_base_x,tail_base_y,tail_mid_x,tail_mid_y,tail_end_x,tail_end_y
463.2027698699868,129.53163517775405,477.9188970112659,164.3087844533767,505.8074918768833,141.0108622322102,480.6679552929486,141.45470348871652,497.1284315984253,157.23801851333417,519.6736143642743,201.38215980681503,479.2675827540156,178.90187068822902,526.6846950410354,149.41016296891348,485.734738738802,197.257364260682,543.7887502168559,179.0990502582524,480.10703282922407,218.83488078992795,554.6041172359611,208.39254916665794,517.116688388156,260.22173648912695,505.2488327226855,305.98590250373917,446.54903879157797,348.47742975321853
445.816810328338,134.31402661928266,468.6136184977674,166.41009192812504,490.1398415232366,137.88515268304556,466.19877639992137,143.2949577763622,485.4238377668841,154.92554613372945,519.893204752004,195.99699244361477,475.12407975930165,181.88538414877135,513.8714660560972,142.23088282903865,485.7483920534664,197.2246856689453,533.4212707867375,168.6902586063235,485.21542732703796,218.80057891436425,554.9739093174067,193.99367063773576,525.504335731594,255.01846140088622,506.4271711536237,307.3583068847657,441.40069626728433,316.9227052037968
441.10586440533325,136.57543875551613,465.92441436331416,167.06629466018626,485.27693994301086,137.28484141859758,462.1820433241775,144.4055687687448,482.0043926099776,154.44404986416018,519.5830160062263,194.33034356260367,473.79603210862183,182.80506013481175,510.3310355963764,140.72128279651372,485.5143297672882,197.23240088338656,530.9109497070312,165.85456348928585,486.6718139899134,218.5254994045409,554.9410063917428,189.95438463935952,527.7711710659578,252.8891961348784,507.43640169140457,306.2793294484974,442.30589224289696,315.48079021028957
435.7027857348466,143.02475362523205,462.1058176006444,169.0729375312627,478.08035837413524,137.82068705258462,457.2355626175503,148.01293467357553,477.57309101908834,154.71370155941443,517.904059866399,191.5284305092163,471.62661128218514,184.0631014506782,506.1504997176296,140.62371763499598,484.34784733234017,197.67621632202707,530.0360916098566,163.01836196435573,487.8268730560835,217.44329637182634,553.6310975946939,185.63874850067097,530.2295457933842,248.12117844676106,511.66678347017,301.3909693593077,446.1356494309246,312.69809030927524
428.04184887054816,152.60750248511863,456.00915459470764,174.3398746844451,468.02891816391195,141.459143470348,449.17230497316666,153.573801275232,469.59951458262253,157.56705059203523,513.9675284366859,188.46169215757868,467.867430547494,188.09095687161155,495.4569739316317,140.93180577205368,481.65286410346766,200.37215440147423,523.607688158228,160.26914811149805,487.9780953211074,217.33756061458257,546.9017361138621,179.53317764626323,532.4681899148295,242.86892684268304,516.473083430297,297.74373877845653,450.5592582174986,313.1858320001122
415.8842136408323,164.94599546737504,444.49568661433744,183.53559305782682,451.1396555102546,149.12225888731945,435.3550031342703,163.42264479389985,455.6128057141942,165.92926928834035,505.46649328914873,186.27271681435184,459.3791284245498,195.91022967233113,474.80292522625535,142.61907340499258,476.25858465428104,204.92549670365906,508.7266625256383,157.3132883994898,487.4270951112573,218.06495568732407,537.0931447380478,173.70081981261012,533.6911860688784,237.52447772880498,528.0182550840244,294.13704112663163,463.36687077813485,318.3162785900988
405.3156422370909,170.5673274912532,432.96082370425756,190.01615989259548,437.48005365460176,155.55376934619883,423.6739421320344,169.52238321003534,443.6657925880672,171.7846765054987,498.70923170252615,184.33801510886093,449.84130402057167,199.5440181424702,458.146950901551,144.42792323777533,472.2036161953748,205.95793151855472,496.59215783582334,155.40517331815693,487.27607543409874,218.51905505468883,531.3801893677575,167.83692067449155,535.3878124488675,230.3482920016371,538.3973275503522,286.68865189235805,476.19761035262076,321.17018536550574
402.2405093582287,171.14660071926195,429.8210511840029,191.23754975790945,434.52818872300713,156.84402601266223,420.69037016644563,170.46665284983533,440.57205435962226,172.93521616354778,497.02546208859536,183.68937578418019,447.4043429306605,200.11471113281834,454.4465952646301,144.8147614279519,471.19929848063146,205.95436967391467,493.2801483552813,154.85742267192742,487.49411770462655,218.6546170640935,529.3812183768052,165.30105151836844,536.2439674710993,227.18213262681545,542.177529453832,283.4020171937622,482.39973764841795,321.6955387038011
398.38213247615914,170.37076378269117,426.5226480657768,191.45530915917212,432.3974524349825,157.08144957092296,417.1746879880641,170.1818304265319,436.9585333437366,173.60520897062023,494.53128429596427,182.0858495113783,445.7400316281636,200.37504099006495,451.4142617805683,144.71510594006872,469.84155486358287,205.5550633318452,488.499410115942,153.77526078857946,488.31390475898814,218.73463311251425,523.8887703744584,159.0753871647144,538.0828965226001,219.55585931888533,551.2338805171296,276.18971828459064,498.0008207928081,320.47343473274054
397.6092198054744,171.92686846044512,424.7965447006665,192.5077218165216,428.1143791196805,157.76468554654394,413.8716954754065,171.34599256347866,433.84775133458885,174.68486101161278,489.6588136798909,177.57940055447443,445.3835222061312,200.4383544921875,446.3935935493278,144.29642970446253,467.4794842292551,203.73372949157036,481.8134357067513,150.5599873857322,488.51708984375,217.29091821538364,514.3018642368122,150.92063344688643,538.2060353055085,208.31557241181918,563.5155875306191,263.51187643917655,516.4146402740771,312.9681093298543
399.5661867914097,180.52873933691723,425.741649584149,195.60825268435372,423.65802133150083,160.85781765760206,413.9361793341784,177.5093670716605,433.08767359745167,175.75081059403675,485.1401453969026,170.5000518587878,446.206315928423,200.62334446609037,441.2186561077302,144.62164414511375,467.51362005465063,202.25113071556046,470.0517695984409,143.91465616196624,488.8403621524343,210.99593152152036,499.7355122132899,140.82288186275912,536.7891455784661,190.24709384487798,573.0012269846247,239.41100635995429,539.2264843739495,298.2157829130809
405.65509412840373,189.81644234761774,430.80009221736736,198.78868248864768,420.8970991547471,166.09014481640432,417.22728027760445,184.68605242615462,433.2010077873452,177.8415454549862,483.8118310422976,168.1840147346586,449.5608511795208,202.044513378372,435.19357609614934,147.02813731478705,470.3982986632924,202.41652165837203,464.07326963896037,140.9243513948118,490.8708959628815,207.53276614315945,492.75991478707596,134.7680610739171,536.1649753660255,180.81414490884237,575.9784097992351,228.07872833012226,543.8339322452405,288.46619361742114
412.22857975836394,196.94539323410882,434.2799481190714,202.32736101235002,420.6742693416712,171.04339908206558,420.38962339888485,191.10059037347116,434.43046175835616,181.80476900137,483.9605653474162,167.99574979312519,454.66438757836124,205.31665150350057,433.63136759486576,151.07253456966635,474.2960990344976,204.28109331528833,463.2110290527344,140.73068402605531,494.6389690430582,205.87675661194754,491.70087599000107,132.62232343728292,536.5109338070714,177.443089984708,577.7336344436259,225.5387259373321,542.0231234188221,283.7686966255737
418.33043268052904,202.74605004678247,439.1917493656322,206.72062772898514,421.9393434771529,176.65381277166742,424.0839549313495,196.64837317582152,437.31608043169825,186.66676415248446,485.05986248866606,168.03958490343638,459.4481714793764,207.97771147798687,432.97127342625646,156.18793210735865,478.8632862554818,205.37329379403332,463.2190463765927,141.83904077406638,497.89123533547547,204.5438615104478,491.5970722097859,132.2176210091785,538.3640447171038,175.652811542506,579.5658509134537,224.04358951424513,542.3699653395079,282.5992343867641
421.84850596006714,210.18979373401908,441.93729120281176,211.69942637317558,423.0268233335486,182.63495983000894,427.26405250891446,202.83122225654986,439.50404229929563,190.40116717854474,485.46958133955434,168.2403460252686,462.9369688951776,210.9426944816667,432.54183093103745,161.70992811443878,480.99865969155155,206.5197607138498,462.9797422491825,143.69481792356154,501.1156976613941,203.52499503763022,490.86973829996833,132.44499790312935,539.5811443433495,173.69699329317837,582.2059320187666,220.7577008252703,546.5576281248581,281.6481635566678
424.6959544359639,217.2371798107869,444.8677400999349,217.29204640337989,423.6033088913703,188.22891051129292,429.37778387253445,208.523849576413,441.0278854421274,195.31456342950364,485.1156283328308,168.69652897275418,466.05985611463217,214.16958968424356,432.3153572703518,167.2246871701186,484.8617077480757,207.30936176240996,461.5690001051604,145.557584090298,504.62499629569004,202.98822267734602,489.1857373331462,133.03225249549345,540.1183400231005,172.27785763801137,585.1938054716572,217.40156527795813,551.7232102649331,280.4266122337402
429.0049344795973,224.16825846683284,448.3396458959729,222.68508628462715,424.3480680912516,195.24047598167022,432.6564211862035,214.8354599160827,443.4647504014258,200.55651532454087,484.14087202005743,170.05382647608775,469.0547381601413,218.33950906363867,431.8310352462812,173.15828468843563,487.21102033203965,208.65067730444218,459.49316004995484,148.8536805320599,507.1104483136344,202.07203351205726,487.88697244722664,133.75360485287231,540.2044132808879,171.06406166441653,586.6060408973408,214.7699809592669,554.5820089480173,278.49933744204134
435.79690110934234,234.57797274110618,453.3258887843465,230.02585723055427,425.1598384953639,206.23574688107527,436.37692759925085,224.17809231426276,445.2828285806948,208.32272998294454,483.0640432521069,175.07562242917317,472.70220144818495,223.6880329514523,431.29833485571965,182.8929404499999,489.5439154602304,211.88601047807038,456.59039422849264,154.66801937270952,510.22441183699476,202.53771867671276,483.414194222093,136.1006078111822,539.6416584242827,169.5732477199081,586.7153080344095,211.68326478980498,557.4397799810885,277.21616834727047
440.4140931945987,249.89856090077785,459.1855890931523,241.13353357984377,427.1530769356892,222.52423539183798,441.60232781903346,237.99349003021325,447.91590847700274,221.23604139286857,480.7611436878311,183.61599879931407,475.98609960675424,231.93073087717303,430.593284419708,197.9713238989942,492.30794359334084,216.92934580426152,453.00691772714595,165.30510839180437,510.97795904017113,205.39823873234917,477.9204932468993,142.43298388849414,536.7059534109557,167.49267909435017,586.2619609268104,204.59570927700543,564.9423247051004,274.487364236972
441.0257809859461,260.42916679561387,461.96199355120683,250.33341129914444,427.84484602747887,233.496107985405,442.91931137673384,247.9473454521431,448.6688692643516,230.96480792524287,478.9455997434382,189.18205596592148,477.2977611203693,239.06611881125602,429.3367978173208,208.1390358438424,493.0819795378002,220.18300038231715,450.1331444001875,172.70365371213038,511.4332645097875,206.73580962633199,475.2089033143707,147.08436544222005,532.8844778274982,166.28292028372715,585.8779235348229,197.31650880705362,572.0996029198277,269.1923665731154
440.13894400314166,268.83637961492167,462.8542104300871,259.64793261487824,428.3140450260566,241.96937945237207,443.1538447563034,256.3276369101626,449.20282743943085,239.48719152897482,478.10825981248445,195.4308295931137,478.13735699897916,245.74057490325333,429.11247522830166,216.41502641321586,493.27744301771133,223.39619510977923,448.64951459910384,180.00464375061392,512.5757759617603,207.78737701316936,472.5013889887092,151.98869947139823,530.0371195866053,164.9793886533715,585.375130906198,189.33257068041408,581.3160013548744,261.68179092097625
439.71622593864674,278.04642245023814,464.32324368609187,267.6079756903612,429.1772447804792,251.12295012512487,444.0667028685384,265.17583919145045,450.72906065540246,248.197457570515,477.3748694258688,200.3412449397756,479.9920523110409,252.12420406214963,429.3888980627141,225.2677834420419,493.22629767051376,228.15063538852814,446.8057142535988,188.1323229775508,512.7195038822529,208.61241440739775,467.07756371922585,156.3124135527166,525.1840706756711,164.5220197240189,583.5015776123772,181.96275913519838,587.3249471117931,251.78025737306834
440.78198164513225,288.2184155084351,466.4068610567686,278.20977675417873,429.77567007110565,262.3098122014957,445.3846708710504,275.73446286882387,451.4882720917758,258.61885155110764,474.6712788719899,205.78039510096633,480.8782175422456,259.2408076814098,429.0360139536867,236.991733499718,492.13326114924894,232.69559974302337,442.91607523244005,198.12854778374162,510.9854274344365,211.32425198735723,460.9095692706756,163.97151113145787,515.6817398086249,165.41959441837037,576.4082410438325,174.25141524410455,588.2620448263556,239.1509914380797
446.10823097369814,303.9392726488438,468.8465197623789,290.9155298173342,430.8090004700232,280.4390855629829,448.4768626208634,291.87353308961724,451.5982754618776,274.006103148352,468.69587464998807,217.70118594001713,480.9108597822251,269.17344585750163,426.81238059036565,254.56991544730948,488.6121001312972,240.93767044436356,435.211218766354,215.18715935808876,505.3302026114214,217.84213157877073,448.57174479015936,181.51769366648497,498.45269166794833,170.11330906412198,558.0250082323723,163.73777668606738,587.2999098505379,215.60645904943652
450.58509866046654,313.72761929628933,469.673752688138,298.0983704280329,431.6025219242038,293.0702916895258,450.4036671742601,303.3868112660153,451.5412329967984,284.6848315965842,464.2655775576959,225.12611292253865,480.7482690636744,275.6577163082053,424.2570131707915,267.49440065184007,485.84676145909646,247.1291313766518,430.76211549328036,224.57450016280075,500.87063601978247,224.0305677595169,440.9338230616105,189.90878501449933,489.2186282410181,175.5313227443615,546.7958832841,159.91129620518007,585.1294515731065,207.65399187032045
451.6605421781754,321.6946905965715,469.79765309142556,306.43675659579065,431.993342808571,302.84953038183295,450.81949159142425,311.5304698553421,451.29608684241384,293.46839288167945,462.54054952475985,231.90471466012787,480.1866674597632,282.72830664187177,423.97516285579707,276.2390003157635,485.40554461848996,253.10428032361705,429.1467751220223,232.0671354717147,497.8011087142163,230.77634688702062,437.6876001215203,194.67987742765723,487.06242822885173,180.60263774593602,544.246424921171,160.27653887422724,585.3241928265977,207.23151089104215
452.5795315233362,329.49016107760866,470.2953328218208,312.38136306943466,433.0267526105972,310.06408864687654,451.38340923549794,318.4577921921632,451.86257586718864,301.33894722698574,462.41198800475155,238.72291414564876,480.2411080844681,290.2064029429661,425.25424829164143,284.34290968948386,485.9258193686446,260.2586671620826,429.19298009169347,238.43134180518214,497.4016692901433,236.12173827672666,437.44781663880354,199.84536906208723,487.5003954891737,186.88382907961926,545.2311289869024,165.21577723627266,589.5169083725896,210.38253709682394
452.70805450127386,338.680033022569,472.28759712215617,320.87047791992524,434.45127450211015,317.96560260084834,452.5742078126,327.4106090409622,454.05117372976474,309.86314963396785,464.233969728282,247.4020930634625,481.9408468435805,298.86742464485246,427.59387285333014,292.64507653638856,487.695992843514,268.0171145315457,431.6774337258038,247.42414233472687,499.0598962839066,245.59087553151622,438.9772419240555,208.84577366606692,490.07077150301393,196.07708367863037,549.9679676927851,175.7755653044616,595.6517576875315,220.62055577356352
