nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_midside_x,left_midside_y,right_midside_x,right_midside_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,tail_base_x,tail_base_y,tail_mid_x,tail_mid_y,tail_end_x,tail_end_y
508.1989865196788,193.43300970053582,486.8673193257828,173.1959417468033,476.87514103658054,204.63822551247088,488.20558397311424,190.0640901512609,475.84410629203643,187.21430519808143,433.04067335299817,171.6415354669218,482.50818553683604,156.93205899511693,459.4034263550989,204.77717285006796,447.3328306911145,146.35382682120988,438.05240022785347,208.22379363848478,408.3500219478286,137.42465008782216,413.0455958960049,212.84465178838602,370.3238873844834,176.3491024893456,301.99502302104736,167.3910921741468,264.0344494227032,357.59025072547445
514.4925372746256,208.05356961199288,496.44715567346157,183.61169012395723,481.70572345518144,212.84426626661045,496.3142127884499,201.51860789740516,482.2717005255058,193.70637340055302,438.27477619584096,171.85578181832415,486.5683990107365,159.56774025050416,463.9962159888222,212.07103276619972,456.0431304902066,146.96276262425368,442.2270566649494,208.3382626427433,419.5643503329262,137.59300881137796,415.86192529352564,211.17641177499848,374.8084306840027,173.4907785290737,305.53405422354695,170.05759042502186,262.149663126125,363.1656366319635
520.7592064535061,218.60021714278844,503.83865216814456,192.24350795339484,488.4468805711805,219.37870338124108,504.53101065372084,209.79144243610364,490.8682709730956,200.34895107185224,446.9254868564254,173.31106887240924,496.6874984493064,167.58661014717399,472.0027040016847,217.22163650968218,471.25410556007677,151.71202096275906,447.798670135916,210.10145568968312,439.0985426406483,140.48108601062938,420.8387754486993,210.4911869973052,387.369768609611,167.59191963087932,319.08371866152277,175.03370365411408,262.624101847672,367.7574716659983
526.1803019452673,228.13701172468328,512.4255092144557,201.86195361724873,497.66022786742445,225.94792022217433,512.3416544099368,218.1602371854642,500.1406203909963,208.17778247003577,459.97868408493906,176.01311436710785,508.1078461991614,179.61708756120865,480.4846420751652,222.97440268414832,489.59238049897675,159.6479819720326,455.97961608076866,214.63181487069858,459.4124862137801,142.928841160041,430.51104385973923,208.5946151683333,405.1934675905239,161.99283654742004,352.6267137540721,174.65159109366775,272.26709854277374,375.30355456563063
529.2690735068328,238.52338544342388,523.6459671313673,213.65632758112315,504.28848497856103,233.14085971430944,518.6259223992884,228.3629301796856,509.20225019204844,217.21339376444237,473.43334775352054,179.85728665068729,520.8660785346095,191.7020332970686,487.6835128598848,229.56126328238892,506.75980514691014,168.12075048921176,463.06872033272805,214.99702199746136,482.94371107593486,144.7456834729054,439.5262229605862,204.32765175631909,425.98392016709596,153.7688312829846,375.83972740670254,159.75681298285818,310.16081454504973,341.9796698077236
534.277369332416,253.46255158001787,535.1403706080407,226.19001565288175,509.65745322388466,242.1004947777652,527.2201559836286,241.21960310119982,520.1522510167213,227.11465741286136,490.7211907900112,181.1929379128933,534.6700212419204,205.13298650210672,493.59281052480117,234.10887233414402,525.866691511728,179.63821366530442,471.9576217196767,211.85168184268366,510.9647379104894,149.15999803938644,447.5898893752775,194.0630655468082,450.43848581754116,140.412201299703,403.9749665343634,123.45638016419674,371.79260472138253,201.2447412030186
534.4615596049207,264.86137580243394,540.5370797004122,233.80129021164245,510.6946989408423,245.55648345690025,528.7397511191385,248.86228617568244,523.3808164787368,232.71633048128936,500.8708339677503,182.02394109500034,542.79765743864,212.31033334323868,495.202510003377,236.20479861481363,535.3121988187987,184.34454921644138,477.4449871462389,210.13445045672998,523.0022398710413,152.08236820509484,450.23447078021417,184.20881378318742,463.11906215878037,137.74462592156968,413.9601413391504,115.2674188065739,392.6093062358475,167.0220047672577
530.1320450717707,275.8124895644776,540.999982411949,246.26255387291397,510.1186119801089,253.1583402620068,525.8236717191912,258.8634075673053,523.3798822244052,241.8261100688725,508.8946004324577,187.2493776524093,546.3117459517979,223.83837724978844,494.93384587588105,240.87431877899715,541.0672783443632,194.55144135745024,481.87235587723046,210.71613802134078,532.2161754122806,160.30259967479003,454.73276840954065,183.03112526830614,474.7811588748988,140.8057656565086,422.6119765609021,117.55518487225089,395.5114916987911,170.51035912434392
527.742468542521,287.17923688712585,539.0206912783268,263.13943238692747,508.461287323548,263.337249952435,520.8171923960454,271.9995751175048,521.500994837855,255.78096897594332,518.024433958165,200.1699108823817,546.5819485524598,243.31591684137283,493.12554702893055,250.22360971107156,548.1967662957873,213.70897127102955,484.35630587805366,214.9761989127236,542.0966565684895,177.66656834842178,471.20018481418333,186.57690454528498,496.3530998897629,148.42925520766147,441.19224890209824,119.63466906672906,397.5356123476823,169.3268315198888
526.6310151826691,291.5670143856446,536.1566944737868,270.60136902798513,506.461974021126,272.00727395896956,519.7812668210784,276.514735372227,517.2386908088338,263.96881514435,520.3232416547074,210.19413487724205,545.3836886545715,251.8296411258974,491.61297037643845,256.8817041772466,552.4922017768503,223.65097018468137,485.1955795152979,220.08765120218942,545.8539450419933,187.59505667504283,481.97977098944193,189.47453304145617,513.150847080543,156.84957363802883,461.13534997270403,120.30828358989541,405.5466573751846,157.91302647246178
