nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,head_x,head_y,neck_x,neck_y,body_x,body_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_midside_x,left_midside_y,right_midside_x,right_midside_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,tail_base_x,tail_base_y,tail_mid_x,tail_mid_y,tail_end_x,tail_end_y
451.5289536976222,176.86844888556328,451.8195089581395,144.34471015928037,421.8024676646737,161.17331968278575,442.6097795779289,162.99404859026305,431.24746498902135,144.7946166615195,403.10842417805753,89.2566613209042,452.24204159945737,122.33901676320863,403.1968816374267,147.08963227186484,435.3127603195021,84.67328209478501,379.68548606243866,121.77848066649341,417.9608140230319,57.83106781943317,360.8698877155962,97.83802176311141,359.617363787399,49.278716567901434,281.80053147835594,16.361625671386722,218.86347647894894,27.892274856567386
454.4463334515518,180.16916996265329,453.65820265911606,147.5872480905941,423.4511913110558,164.25075171602802,445.18614542308603,166.4125964787273,433.25974544571886,148.22672367247515,405.81831706294906,90.32261973725647,454.5549990208206,124.59253575143572,404.9248863304212,149.0784476480225,438.08528086051723,89.01702548290086,381.84517903637067,122.92647538819412,422.18746486887426,59.33382819890668,362.66052147384613,99.19499825641984,363.4777470527759,50.06301927194232,291.3780652587705,16.361625671386722,224.49666485427542,27.782399057879054
458.70116471410785,186.2375569432523,456.9974793675988,153.10348977911033,426.43511508096594,170.0194390881986,448.76477644109525,171.8628592077261,437.28382487009753,153.57395244597882,410.1899529478111,94.07671272771039,458.80300348534814,130.18600287010003,408.22340243400316,153.07948753502217,442.0859396471732,95.15296143286676,384.79837874543324,124.00194302388164,427.33848777425914,64.79948152195078,366.64678850258446,100.50877437002313,368.802009377213,51.54507985111448,299.39475957526446,17.21776758242628,231.7629519199897,27.341754079327984
460.3784268856687,196.17927536403974,460.75675166733396,163.29560298227557,430.68842961379414,178.69321760764478,451.5103573563806,181.6844822121766,442.9932809177065,162.44628562126996,415.41400925317254,101.93762639312592,464.37830658808883,139.73681275649705,412.06425597167714,161.24074728523323,447.14619692693225,103.16393225808719,390.1710454344586,129.4411474142798,431.48804524647664,71.92038035803937,371.83101265601204,106.25220840191169,376.03686292505125,58.586961942657474,306.3679228636931,21.612166427155305,239.13978801446825,27.75244073235079
462.88399851657005,207.8484931261126,464.9450481003198,176.2167703423685,434.2590288160551,189.96641597475246,454.5950026870998,193.5647188028859,446.51647854437465,174.33209077950215,420.6076450912613,113.21394228362746,469.98128784210496,153.52752717470167,417.530255881602,172.77396813156665,451.97534769348187,115.37166306312378,395.5120549150255,141.817587984449,434.289851520441,79.77262298394558,377.41954415851626,116.9789176841325,383.2096895364125,69.4181085314431,315.3503731451128,27.2499954328705,248.10234308508905,30.430487499349997
468.2183975576339,220.11531863935244,469.76509515826694,187.576981527646,438.6639888274649,201.14602038075526,459.2333098188813,205.6304557203808,450.4648204113425,186.20014737958329,425.7067249552306,126.83436732448453,475.42211397565836,164.92970274172083,423.0352624798402,185.020397919475,456.27856422078105,127.10306773730908,400.29700925209136,156.8079548938637,437.2123296846141,88.82468150598612,383.7533809773731,130.89604454333016,391.1703892750265,81.88946492596202,326.2959428182304,34.074192993368115,259.1745233184059,33.46295858472979
474.25550406470256,232.2574377360751,475.014824141348,200.06555083059902,444.4540784973011,214.16097236354784,465.31220830320245,217.71734890290597,456.99314063190633,199.03998101584372,431.9638051131717,141.724421006421,480.2994203132398,176.29703011857117,428.6672557867111,198.37253444469115,462.6402102857803,140.0021619846866,405.88837643851775,172.56322417645114,442.98941927542836,101.95680885837737,391.8090044729457,145.62366222262582,397.82874414366773,96.34646759928812,336.87049845328966,45.56271460392189,271.34515977791233,36.017735352543966
482.65413884224097,241.48948573232482,481.0307130037127,212.85790581233078,452.807101451547,228.8214928967276,472.5628797710175,229.74550266304007,463.2846978403072,212.48074198585422,438.4502457088476,156.61655737684688,484.9319180880034,188.51714361240394,434.4925141528864,213.063144407832,468.74306306773576,155.27419308581548,410.7206483042665,185.28668432532174,452.8281169234058,120.53408858778946,398.64706924211737,159.46691417199145,404.81733160857897,109.10320810193359,345.7824659686046,57.39093789077135,281.59720024817886,43.33756582001213
491.1346375384302,252.82985510430154,488.24371027685794,225.40809073889898,459.672701966651,243.72651755370504,480.0944265587689,242.01873730227203,469.4180696333932,226.0919369809096,444.4238536088893,170.2675988981161,490.01529887214065,201.72735668121538,440.45542427760813,226.93513905014478,476.1212976646628,169.94923249953015,416.4004596209196,197.72109199662538,463.26817268631373,138.7340263792413,402.5466480221219,167.85512294161032,414.1972411616354,120.8397877779494,355.6305360673458,67.90436437083642,289.55443572274453,51.24526236402278
498.6462832111365,267.1386617258647,494.67619671964934,239.507103351112,466.0753471198914,257.3603834661028,487.60112501663343,256.6769111896262,476.1318914808279,239.87151790946075,449.6656047398828,184.85881418197238,496.93780619628484,215.62046619935586,447.8181792294409,241.34330896480918,483.54781631430524,185.3456336362696,422.8370268278635,211.24243971147922,471.70820516595063,155.48142443838088,406.756268595429,175.24808357251268,424.3300501207773,134.2477175888193,369.4611876330508,77.31977559039424,304.2357250862175,53.68099649471521
503.62726926327207,281.82149241797816,501.4851841597826,253.06808823583853,472.2120733429226,269.278019467143,493.96108708490397,270.0930894824504,482.18305050839615,253.3374820856571,456.691514895351,197.1504140665598,504.7075815039142,228.439127167996,454.12201796134156,253.6075998489669,490.019086617179,197.62480992273757,429.58032059009685,222.5460573025928,477.83231769102764,168.89722477504768,413.01519532550896,186.45779681698647,432.7139529125197,146.70302753529606,384.25540147181306,87.54292934728662,320.5338221266343,57.500107314505534
