Time,Frame,nose_dist,body_dist,freezing,body,Homecage,Known
8.8,132,0.0078052806670196,0.007596767689358,0,blue_chamber,0,0
8.87,133,0.007288356390692,0.0037807963407031,0,blue_chamber,0,0
8.93,134,0.0075776159027105,0.0016670469484718,0,blue_chamber,0,0
9.0,135,0.005135463427427,0.0007977388393496,0,blue_chamber,0,0
9.07,136,0.005056008056705,0.0009876510041647,0,blue_chamber,0,0
9.13,137,0.0072830137637614,0.0050868946666106,0,blue_chamber,0,0
9.2,138,0.0103018887466125,0.0082701853556882,0,blue_chamber,0,0
9.27,139,0.0103494033513417,0.0091443993138974,0,blue_chamber,0,0
9.33,140,0.0084601969200555,0.008644512331998,0,blue_chamber,0,0
9.4,141,0.0077453792871347,0.0098343732580831,0,blue_chamber,0,0
9.47,142,0.0101345591974237,0.0068303784653795,0,blue_chamber,0,0
9.53,143,0.0073159464378256,0.0060764007610853,0,blue_chamber,0,0
9.6,144,0.0012926003171239,0.0028157788073352,0,blue_chamber,0,0
9.67,145,0.0012307417102529,0.0009713866418553,0,blue_chamber,0,0
9.73,146,0.0001082653205401,0.0011821162208911,0,blue_chamber,0,0
9.8,147,0.0023454155176994,0.0005676545690179,0,blue_chamber,0,0
9.87,148,0.0082987628460696,0.0037571881833466,0,blue_chamber,0,0
9.93,149,0.0113144252361866,0.00682261574447,0,blue_chamber,0,0
10.0,150,0.0102939908299503,0.0083750629761996,0,blue_chamber,1,0
10.07,151,0.0076567340808676,0.0046723558352436,0,blue_chamber,1,0
10.13,152,0.002654377229357,0.0014821528102071,0,blue_chamber,1,0
10.2,153,0.0020624398699189,0.0013939668119821,0,blue_chamber,1,0
10.27,154,0.0014500403292715,0.0007744965411848,0,blue_chamber,1,0
10.33,155,0.0003998223380152,0.0001068662583684,0,blue_chamber,1,0
10.4,156,0.0003475604847801,0.0002222064932504,0,blue_chamber,1,0
10.47,157,3.0541258462851806e-05,0.0001294746599823,0,blue_chamber,1,0
10.53,158,0.0001463234087693,0.0011004048858101,0,blue_chamber,1,0
10.6,159,0.0006691037358717,0.0024494132365938,0,blue_chamber,1,0
10.67,160,0.0006266042047557,0.0012319579631729,0,blue_chamber,1,0
10.73,161,0.0005198793564208,0.0002312538971351,0,blue_chamber,1,0
10.8,162,0.0004859732735789,0.0003286185770912,0,blue_chamber,1,0
10.87,163,0.0006755012102441,0.0004616241506554,0,blue_chamber,1,0
10.93,164,0.0001929674847545,0.0002296899432212,0,blue_chamber,1,0
11.0,165,0.0002870938116144,8.316379421083135e-05,0,blue_chamber,1,0
11.07,166,0.001033573645899,0.0006972207111233,0,blue_chamber,1,0
11.13,167,0.0007593774445023,0.0015304111077662,0,blue_chamber,1,0
11.2,168,0.000243870952799,0.0005261239606034,0,blue_chamber,1,0
11.27,169,0.0004963674849854,0.0001397870374929,0,blue_chamber,1,0
11.33,170,0.0013450142892669,0.0006311995882,0,blue_chamber,1,0
11.4,171,0.0024487543137365,0.0011601033555123,0,blue_chamber,1,0
11.47,172,0.0018391749061683,0.0007181533235017,0,blue_chamber,1,0
11.53,173,0.000627355662819,0.0002013127620942,0,blue_chamber,1,0
11.6,174,8.278171852913565e-05,0.0001101248771773,0,blue_chamber,1,0
11.67,175,0.00034177741265,0.0001137548872764,0,blue_chamber,1,0
11.73,176,0.0009654514833631,0.0003774693766037,0,blue_chamber,1,0
11.8,177,0.0007615384508979,0.000322562166198,0,blue_chamber,1,0
11.87,178,0.0026349088731109,0.000406188184945,0,blue_chamber,1,0
11.93,179,0.0033666571852038,0.0013225503258801,0,blue_chamber,1,0
12.0,180,0.0015989995014791,0.0014760778929343,0,blue_chamber,1,0
12.07,181,0.0003733958728796,0.0011093655069005,0,blue_chamber,1,0
12.13,182,0.000142634886147,0.0008666011388314,0,blue_chamber,1,0
12.2,183,0.0001268468038706,0.0004216496456689,0,blue_chamber,1,0
12.27,184,0.0001103344526496,6.67233164616491e-05,0,blue_chamber,1,0
12.33,185,9.222622149412852e-05,9.50945704706351e-05,0,blue_chamber,1,0
12.4,186,0.0001455858387943,0.0003603884793616,0,blue_chamber,1,0
12.47,187,0.000551602058672,0.0003737558169346,0,blue_chamber,1,0
12.53,188,0.0004177546145418,6.271444897088689e-05,0,blue_chamber,1,0
12.6,189,0.001170465348704,6.464394573844835e-05,0,blue_chamber,1,0
12.67,190,0.0032638406899806,6.884380328967522e-05,0,blue_chamber,1,0
12.73,191,0.0002650210053694,4.504780145365899e-05,0,blue_chamber,1,0
12.8,192,0.0033169571444373,0.0006415999994473,0,blue_chamber,1,0
12.87,193,0.0022873268885225,0.0019191752382007,0,blue_chamber,1,0
12.93,194,0.0016197020839995,0.0006470001421806,0,blue_chamber,1,0
13.0,195,0.0016538997769807,0.0001275218151884,0,blue_chamber,1,0
13.07,196,0.0011172518545899,0.0003829135961591,0,blue_chamber,1,0
13.13,197,0.0005358656844521,0.000292941562261,0,blue_chamber,1,0
13.2,198,5.3702489453086034e-05,0.000119288947812,0,blue_chamber,1,0
13.27,199,0.0001997090002582,9.387473916479528e-05,0,blue_chamber,1,0
13.33,200,0.0010743083571716,0.0002605426975174,0,blue_chamber,1,0
13.4,201,0.0028678635074759,0.0013000359874398,0,blue_chamber,1,0
13.47,202,0.002512989475323,0.0027785011291182,0,blue_chamber,1,0
13.53,203,0.0019525074042795,0.0020858893677413,0,blue_chamber,1,0
13.6,204,0.0015854785506913,0.0012498674667923,0,blue_chamber,1,0
13.67,205,0.0012346171792712,0.001032344105944,0,blue_chamber,1,0
13.73,206,0.0016387675879934,0.0010026631873776,0,blue_chamber,1,0
13.8,207,0.0015068299405575,0.0013136705235076,0,blue_chamber,1,0
13.87,208,0.0004409877576781,0.000473671697703,0,blue_chamber,1,0
13.93,209,0.0008966727067568,0.0001245537504764,0,blue_chamber,1,0
14.0,210,0.0007850120100204,0.0003319014947191,0,blue_chamber,1,0
14.07,211,0.0006298747842984,0.0006739510288282,0,blue_chamber,1,0
14.13,212,0.0001817710535834,0.0004370860566185,0,blue_chamber,1,0
14.2,213,0.0003437122327523,0.0001612162689394,0,blue_chamber,1,0
14.27,214,0.0002695516430875,0.0002454554113022,0,blue_chamber,1,0
14.33,215,0.0019663722492183,0.0013241454850422,0,blue_chamber,1,0
14.4,216,0.0026579054844119,0.0013455557832153,0,blue_chamber,1,0
14.47,217,0.0007629172287987,0.0003232010803577,0,blue_chamber,1,0
14.53,218,7.020563825811373e-05,7.481061389931998e-05,0,blue_chamber,1,0
14.6,219,0.000176419010581,0.0001510934912191,0,blue_chamber,1,0
14.67,220,0.0004487525018299,0.0002938844738206,0,blue_chamber,1,0
14.73,221,0.0007438339065178,0.0008127733596747,0,blue_chamber,1,0
14.8,222,0.0012285138973031,0.0002832722919319,0,blue_chamber,1,0
14.87,223,0.001371431251263,0.0001770284695263,0,blue_chamber,1,0
14.93,224,0.0012788119498356,0.000511931061519,0,blue_chamber,1,0
15.0,225,0.0050300162038632,0.0023132304521994,0,blue_chamber,1,0
15.07,226,0.0095262795907379,0.00201823106964,0,blue_chamber,1,0
15.13,227,0.0091403933025643,0.0009912250726788,0,blue_chamber,1,0
15.2,228,0.0036993682518386,0.0019908396310445,0,blue_chamber,1,0
15.27,229,0.0018650507998439,0.0012839987979489,0,blue_chamber,1,0
15.33,230,0.0025550462285301,0.0005733633812335,0,blue_chamber,1,0
15.4,231,0.0102082815851843,0.0009914779328956,0,blue_chamber,1,0
15.47,232,0.0023872034561354,0.0009398542810357,0,blue_chamber,1,0
15.53,233,0.0047879135623142,0.0006302548694133,0,blue_chamber,1,0
15.6,234,0.0021513171236841,0.0004899183181982,0,blue_chamber,1,0
15.67,235,0.0008747199483603,0.0002710555957976,0,blue_chamber,1,0
15.73,236,0.0014922332707867,0.0003858398076499,0,blue_chamber,1,0
15.8,237,0.0016742315612433,0.0003646040106735,0,blue_chamber,1,0
15.87,238,0.000623618466171,0.0001565342631904,0,blue_chamber,1,0
15.93,239,0.0024692750829535,0.0003324930947394,0,blue_chamber,1,0
16.0,240,0.0028194733982174,0.0008111946122398,0,blue_chamber,1,0
16.07,241,0.0075179410472153,0.0009782673318565,0,blue_chamber,1,0
16.13,242,0.0082380771995828,6.101786551438488e-05,0,blue_chamber,1,0
16.2,243,0.0052103447216544,0.0009145171145732,0,blue_chamber,0,0
16.27,244,0.0008061850630582,0.0014559716501047,0,blue_chamber,0,0
16.33,245,0.000654609919475,0.0006504044552749,0,blue_chamber,0,0
16.4,246,0.0009964812589092,0.0006060082517411,0,blue_chamber,0,0
16.47,247,0.0011450088919842,0.0007986021472779,0,blue_chamber,0,0
16.53,248,0.0011605440801365,0.0002917843263815,0,blue_chamber,0,0
16.6,249,0.0010534462948257,0.0006689613307895,0,blue_chamber,0,0
16.67,250,0.0013563710583745,0.0008988161819299,0,blue_chamber,0,0
16.73,251,0.0068985538284182,6.563118743278996e-05,0,blue_chamber,0,0
16.8,252,0.0149796533815346,0.0020939551349241,0,blue_chamber,0,0
16.87,253,0.0137959850038117,0.0058453906693374,0,blue_chamber,0,0
16.93,254,0.0145205735823479,0.0146765763850991,0,blue_chamber,0,0
17.0,255,0.0166162860881876,0.0362422561082537,0,blue_chamber,0,0
17.07,256,0.0162946721768903,0.0106687414746054,0,blue_chamber,0,0
17.13,257,0.0162267998134022,0.0113852644100343,0,blue_chamber,0,0
17.2,258,0.0139306787234863,0.046386407488157,0,blue_chamber,0,0
17.27,259,0.0096492281418518,0.0168906260443325,0,blue_chamber,0,0
17.33,260,0.003892226701959,0.0075977447041613,0,blue_chamber,0,0
17.4,261,0.0013719536233687,0.0072173452412366,0,blue_chamber,0,0
17.47,262,0.0009107829703883,0.0034628133857622,0,blue_chamber,0,0
17.53,263,0.0035886814535152,0.001318058099378,0,blue_chamber,0,0
17.6,264,0.013628810299131,0.0027792134655028,0,blue_chamber,0,0
17.67,265,0.0112258187866101,0.0032699947323035,0,blue_chamber,0,0
17.73,266,0.0088344723265287,0.0045198064026606,0,blue_chamber,0,0
17.8,267,0.004935420763562,0.0019458380701149,0,blue_chamber,0,0
17.87,268,0.0026111192212504,0.0012804025722834,0,blue_chamber,0,0
17.93,269,0.0012490396266521,0.0007978950050865,0,blue_chamber,0,0
18.0,270,0.001882580285404,0.0007401747313696,0,blue_chamber,0,0
18.07,271,0.0049100432437888,0.0024480712162082,0,blue_chamber,0,0
18.13,272,0.0013006519509073,0.0018042737743832,0,blue_chamber,0,0
18.2,273,0.0034278931166232,0.0003649655943727,0,blue_chamber,0,0
18.27,274,0.0103957324292485,0.0036009745320026,0,blue_chamber,0,0
18.33,275,0.0158943254507119,0.0075995592943936,0,blue_chamber,0,0
18.4,276,0.0175220042825087,0.0156410419164287,0,blue_chamber,0,0
18.47,277,0.0199559618446353,0.0224201552878146,0,blue_chamber,0,0
18.53,278,0.02020477275744,0.0203412021944668,0,blue_chamber,0,0
18.6,279,0.0161143942127202,0.0181270992567135,0,blue_chamber,0,0
18.67,280,0.006476473247155,0.0214206668585301,0,blue_chamber,0,0
18.73,281,0.0194860616310643,0.0202841669495119,0,blue_corner,0,0
18.8,282,0.030944881816926,0.0149986660574761,0,blue_corner,0,0
18.87,283,0.0183002824233559,0.013198129931878,0,blue_corner,0,0
18.93,284,0.0128797706560135,0.0132818333432058,0,blue_corner,0,0
19.0,285,0.0106043727502522,0.0140178614526255,0,blue_corner,0,0
19.07,286,0.0096680529673636,0.0104730410642931,0,blue_corner,0,0
19.13,287,0.0055719042582511,0.0081238662421358,0,blue_corner,0,0
19.2,288,0.0048147854525849,0.0047338366106017,0,blue_corner,0,0
19.27,289,0.0049805812455163,0.0030984534736347,0,blue_corner,0,0
19.33,290,0.004952085385038,0.0024186717828209,0,blue_corner,0,0
19.4,291,0.004609087793626,0.0022085286248525,0,blue_corner,0,0
19.47,292,0.0040264663396564,0.0024700815900417,0,blue_corner,0,0
19.53,293,0.0039256163304909,0.0032314559700259,0,blue_corner,0,0
19.6,294,0.0077253578561556,0.0096261787929892,0,blue_corner,0,0
19.67,295,0.016491481361257,0.028085006396617,0,center,0,0
19.73,296,0.0194289207494585,0.0179457205346276,0,center,0,0
19.8,297,0.0204046995995055,0.0147142045437351,0,center,0,0
19.87,298,0.0204551815670352,0.0170024278843285,0,center,0,0
19.93,299,0.0154230800641469,0.0152285438356071,0,center,0,0
20.0,300,0.0099617669677357,0.0085731655770334,0,center,0,0
20.07,301,0.0042846534099008,0.0062379474376276,0,center,0,0
20.13,302,0.0033821571812534,0.0026681728421566,0,center,0,0
20.2,303,0.0061887903012988,0.0016859598491398,0,center,0,0
20.27,304,0.0045359122440855,0.0017189840296815,0,center,0,0
20.33,305,0.0051047560458922,0.004401963115506,0,center,0,0
20.4,306,0.0091553380171166,0.0089120866951951,0,center,0,0
20.47,307,0.0110443296338219,0.0103106604869994,0,center,0,0
20.53,308,0.0098647469120458,0.0078814043391708,0,center,0,0
20.6,309,0.0062946054995515,0.0060308257173229,0,center,0,0
20.67,310,0.0037337615164601,0.0054920549088273,0,center,0,0
20.73,311,0.0081623740772464,0.0066159460343792,0,center,0,0
20.8,312,0.0119274183121176,0.0104920063009087,0,center,0,0
20.87,313,0.0144389359826976,0.012867274629518,0,center,0,0
20.93,314,0.0114825401346956,0.0101909629675518,0,center,0,0
21.0,315,0.0072787925698382,0.0082236424699601,0,center,0,0
21.07,316,0.0067690134270697,0.0058647690014889,0,center,0,0
21.13,317,0.0087846284097442,0.0075820553624556,0,center,0,0
21.2,318,0.0072340016680912,0.0075285125221972,0,center,0,0
21.27,319,0.0019302243379282,0.0084502995247107,0,center,0,0
21.33,320,0.0074415040252647,0.01259573074678,0,center,0,0
21.4,321,0.02752769942961,0.0122606737032248,0,center,0,0
21.47,322,0.0221250848129014,0.0164057228788722,0,red_corner,0,0
21.53,323,0.0158953043114036,0.0214571987065356,0,red_corner,0,0
21.6,324,0.0158899441174102,0.0149911999304312,0,red_corner,0,0
21.67,325,0.0135398158898527,0.0115500477841355,0,red_corner,0,0
21.73,326,0.0125944605165928,0.0112803045807514,0,red_corner,0,0
21.8,327,0.0093941365041025,0.0089983808934126,0,red_corner,0,0
21.87,328,0.0038848636949848,0.0050729639496696,0,red_corner,0,0
21.93,329,0.0065138853788544,0.0009274257682441,0,red_corner,0,0
22.0,330,0.0116750728305303,0.0029567408594451,0,red_corner,0,0
22.07,331,0.0090611417305143,0.0023283790163146,0,red_corner,0,0
22.13,332,0.0041776650527484,0.0018931766497095,0,red_corner,0,0
22.2,333,0.002473487584937,0.0013549103225459,0,red_corner,0,0
22.27,334,0.0033213198527029,0.0011892788158342,0,red_corner,0,0
22.33,335,0.0027468898725135,0.0014505685784632,0,red_corner,0,0
22.4,336,0.0027921368115285,0.0003549681743762,0,red_corner,0,0
22.47,337,0.0013555909525355,5.158393360701664e-05,0,red_corner,0,0
22.53,338,0.0004762860363068,0.000265192784913,0,red_corner,0,0
22.6,339,0.0015198706090314,0.0009045033466274,0,red_corner,0,0
22.67,340,0.0011529050173021,0.000463259489721,0,red_corner,0,0
22.73,341,0.001658031570555,0.0004529077996706,0,red_corner,0,0
22.8,342,0.0010802508698043,0.0004495705776032,0,red_corner,0,0
22.87,343,0.0013329266366235,0.0001256772500282,0,red_corner,0,0
22.93,344,0.0004930548799472,0.0003269074912748,0,red_corner,0,0
23.0,345,0.0005710643529712,0.0003748901985512,0,red_corner,0,0
23.07,346,0.0011027349219004,0.0002386023050994,0,red_corner,0,0
23.13,347,0.0002733739146017,0.0003719142293499,0,red_corner,0,0
23.2,348,0.0005063170638929,0.0004297772663134,0,red_corner,0,0
23.27,349,0.0003883110276311,0.0001242859903575,0,red_corner,0,0
23.33,350,0.0003380800214899,0.0002000800231685,0,red_corner,0,0
23.4,351,0.0004007331207902,8.655723166451229e-05,0,red_corner,0,0
23.47,352,0.0005184667380021,1.875141068353643e-05,0,red_corner,0,0
23.53,353,0.0005967389156087,0.0001596747997005,0,red_corner,0,0
23.6,354,0.0001489592715062,0.0002593886449637,0,red_corner,0,0
23.67,355,0.001181422151989,0.0003188083928934,0,red_corner,0,0
23.73,356,0.000929981519287,0.0001345937646462,0,red_corner,0,0
23.8,357,0.0004795510282715,3.457294303895389e-05,0,red_corner,0,0
23.87,358,0.0002248167778573,5.820735576682771e-05,0,red_corner,0,0
23.93,359,0.0002278075121096,0.0002702057235019,0,red_corner,0,0
24.0,360,0.000183379845416,0.0003268552771458,0,red_corner,0,0
24.07,361,0.0002027253753418,7.390995602598352e-05,0,red_corner,0,0
24.13,362,0.0003556541357184,0.0001832831918125,0,red_corner,0,0
24.2,363,0.0002863485344261,0.0003433426729056,0,red_corner,0,0
24.27,364,0.0002429925122357,7.751669879681313e-05,0,red_corner,0,0
24.33,365,0.000835398079487,3.2573378536604644e-05,0,red_corner,0,0
24.4,366,0.0003911548571749,4.624777720346464e-05,0,red_corner,0,0
24.47,367,0.0002803563426887,0.000138884000016,0,red_corner,0,0
24.53,368,0.0003706293652802,0.00011628719087,0,red_corner,0,0
24.6,369,0.0005191268416537,0.0002918205080551,0,red_corner,0,0
24.67,370,0.0002969988222371,0.0001012018853662,0,red_corner,0,0
24.73,371,0.0016184028799958,9.264692451169185e-05,0,red_corner,0,0
24.8,372,0.000278183444101,0.000189335613974,0,red_corner,0,0
24.87,373,0.0005961771444076,0.0001911159296121,0,red_corner,0,0
24.93,374,0.0008778925246254,0.000161812103516,0,red_corner,0,0
25.0,375,0.0013668357656143,0.000143461327238,0,red_corner,0,0
25.07,376,0.0004248710473569,0.0002218224018212,0,red_corner,0,0
25.13,377,0.0001581770879829,3.8683831291848e-05,0,red_corner,0,0
25.2,378,0.0007215479164319,9.9040402272168e-05,0,red_corner,0,0
25.27,379,0.0001903592320023,0.0001631220789142,0,red_corner,0,0
25.33,380,1.964914482333479e-05,3.619766635976183e-05,0,red_corner,0,0
25.4,381,0.0001215269686506,7.5293596985783e-05,0,red_corner,0,0
25.47,382,0.00032170335088,5.68349278801592e-05,0,red_corner,0,0
25.53,383,0.0004901353617607,1.6627674438418808e-05,0,red_corner,0,0
25.6,384,6.0640067573540346e-05,1.7790120764011103e-05,0,red_corner,0,0
25.67,385,0.000687215417866,0.0001458729562994,0,red_corner,0,0
25.73,386,0.0001908823288633,0.0003001763019296,0,red_corner,0,0
25.8,387,0.0001317661810193,9.873720070978782e-05,0,red_corner,0,0
25.87,388,0.0001567582559728,0.0001426539062111,0,red_corner,0,0
25.93,389,0.0001597253563542,2.444123936093114e-05,0,red_corner,0,0
26.0,390,0.0001788416224177,0.00011272447486,0,red_corner,0,0
26.07,391,0.0006505232332253,0.0002126916225407,0,red_corner,0,0
26.13,392,0.0001601307285525,9.205982718121604e-05,0,red_corner,0,0
26.2,393,5.243440123045578e-05,0.0002424915759945,0,red_corner,0,0
26.27,394,0.0003577318979141,4.716256962620092e-05,0,red_corner,0,0
26.33,395,0.0006686492704575,0.0002888702108127,0,red_corner,0,0
26.4,396,0.0003801525885414,0.0004414523980166,0,red_corner,0,0
26.47,397,0.0002225150108634,0.0001279385402485,0,red_corner,0,0
26.53,398,0.0006195118800781,5.66894194599758e-05,0,red_corner,0,0
26.6,399,0.0003666845971448,5.253122599146936e-05,0,red_corner,0,0
26.67,400,0.0002638527097629,1.627054655954957e-05,0,red_corner,0,0
26.73,401,0.0002312741970734,9.942398422931956e-05,0,red_corner,0,0
26.8,402,0.0010490537602817,0.0002615680328074,0,red_corner,0,0
