Time,Frame,nose_dist,body_dist,freezing,body,Known,Homecage
4.2,63,0.0121068816842607,0.0081244819698249,0,red_corner,0,0
4.27,64,0.0094934201114652,0.0072433963919077,0,red_corner,0,0
4.33,65,0.0094754179865462,0.0094656489526122,0,red_corner,0,0
4.4,66,0.009297735158743,0.009362833299919,0,red_corner,0,0
4.47,67,0.0086018475336924,0.0085214497613841,0,red_chamber,0,0
4.53,68,0.0088906056619818,0.0086643001247044,0,red_chamber,0,0
4.6,69,0.0090976765146445,0.0101531676855517,0,red_chamber,0,0
4.67,70,0.0083390930814097,0.0102068256429631,0,red_chamber,0,0
4.73,71,0.0104121566604088,0.0103369494799555,0,red_chamber,0,0
4.8,72,0.008815444313056,0.0093408148574964,0,red_chamber,0,0
4.87,73,0.0092250409280788,0.0122069873131268,0,red_chamber,0,0
4.93,74,0.0102149609338976,0.0111517448706558,0,red_chamber,0,1
5.0,75,0.0062060306496284,0.0062559308605084,0,red_chamber,0,1
5.07,76,0.002449504092777,0.0037155262384065,0,red_chamber,0,1
5.13,77,0.0013652986997208,0.0009939411018504,0,red_chamber,0,1
5.2,78,0.0002313998346334,7.242197038790617e-05,0,red_chamber,0,1
5.27,79,0.0001803733328128,0.0002170941441856,0,red_chamber,0,1
5.33,80,0.0006527157254011,0.0006307072568682,0,red_chamber,0,1
5.4,81,0.001432663945348,0.0006931749551676,0,red_chamber,0,1
5.47,82,0.0013562165054183,0.0004309999551828,0,red_chamber,0,1
5.53,83,0.001388578600953,0.0002314183104778,0,red_chamber,0,1
5.6,84,0.0006106951594859,0.0001389746073954,0,red_chamber,0,1
5.67,85,0.0006598926050603,4.338233059266344e-05,0,red_chamber,0,1
5.73,86,0.0003045680527308,3.6935644019340615e-05,0,red_chamber,0,1
5.8,87,0.0005727401832274,0.0001291669507063,0,red_chamber,0,1
5.87,88,0.003224777665897,0.0007385651623437,0,red_chamber,0,1
5.93,89,0.0053818814187739,0.0016918321779727,0,red_chamber,0,1
6.0,90,0.0064688270302579,0.0010355873324689,0,red_chamber,0,0
6.07,91,0.0080480518515514,0.0037096410585614,0,red_chamber,0,0
6.13,92,0.0078327445784475,0.0033890286844689,0,red_chamber,0,0
6.2,93,0.0012806526599064,0.0003428305761719,0,red_chamber,0,0
6.27,94,0.005319894464452,0.0015363209897629,0,red_chamber,0,1
6.33,95,0.0034376178583567,0.0004333297280685,0,red_chamber,0,1
6.4,96,0.0019743846004781,0.000375868746002,0,red_chamber,0,1
6.47,97,0.0086944129923393,0.0010585178499505,0,red_chamber,0,1
6.53,98,0.0063807283031938,0.0001811124605308,0,red_chamber,0,0
6.6,99,0.0079288311258397,0.0006930416364626,0,red_chamber,0,0
6.67,100,0.0110003921674729,0.0009683463931868,0,red_chamber,0,0
6.73,101,0.0127117821272755,0.0024260812096697,0,red_chamber,0,0
6.8,102,0.0137812690996463,0.0067291391466797,0,red_chamber,0,0
6.87,103,0.0132099286463207,0.0092400730262839,0,red_chamber,0,0
6.93,104,0.0091413787070175,0.0080708380798749,0,red_chamber,0,0
7.0,105,0.006353043756517,0.0053311509609985,0,red_chamber,0,0
7.07,106,0.0017792675843736,0.0013805175152475,0,red_chamber,0,0
7.13,107,0.000133277780763,0.0001198128273837,0,red_chamber,0,0
7.2,108,0.0012489903395728,0.0001592044514943,0,red_chamber,0,0
7.27,109,0.0071203272233532,0.002100968455129,0,red_chamber,0,0
7.33,110,0.0153559288937092,0.009569774503644,0,red_chamber,0,0
7.4,111,0.0212507834734484,0.0201797207509257,0,red_chamber,0,0
7.47,112,0.0225948829925201,0.0245696953579727,0,red_chamber,0,0
7.53,113,0.0192825403769016,0.0182426511763938,0,red_corner,0,0
7.6,114,0.0125113178880854,0.0078490802296587,0,red_corner,0,0
7.67,115,0.007243274616611,0.0020693081428896,0,red_corner,0,0
7.73,116,0.0071226557007367,0.0003886874745531,0,red_corner,0,0
7.8,117,0.008573439572425,0.0008155095581388,0,red_corner,0,0
7.87,118,0.0051108142227124,0.000728574429487,0,red_corner,0,0
7.93,119,0.0011413796462391,0.0003971344095667,0,red_corner,0,0
8.0,120,0.0003756444119695,0.0006914957829163,0,red_corner,0,0
8.07,121,0.000299821438747,0.0004438125256029,0,red_corner,0,0
8.13,122,0.0001040139622563,0.0001911170771802,0,red_corner,0,0
8.2,123,7.51952869804482e-05,0.0001929274442698,0,red_corner,0,0
8.27,124,0.0001541395545628,0.0001306373708278,0,red_corner,0,0
8.33,125,4.183666810241811e-05,6.456697061880712e-05,0,red_corner,0,0
8.4,126,8.174681313188992e-05,6.965089103858893e-05,0,red_corner,0,0
8.47,127,0.0009102933237812,0.0002141304096772,0,red_corner,0,0
8.53,128,0.0056478624339257,0.0008774337274533,0,red_corner,0,0
8.6,129,0.013631619190671,0.0027357836045596,0,red_corner,0,0
8.67,130,0.0132448876341085,0.0038064688049257,0,red_corner,0,0
8.73,131,0.0091051315634207,0.0033063414869837,0,red_corner,0,0
8.8,132,0.0047246796371648,0.0015116842188129,0,red_corner,0,0
8.87,133,0.001426952771702,0.0008294405078735,0,red_corner,0,0
8.93,134,0.0004441152258664,0.0002061013142317,0,red_corner,0,0
9.0,135,0.0001820745891186,0.0001042057768666,0,red_corner,0,0
9.07,136,9.717313589540498e-05,0.0004009794311451,0,red_corner,0,0
9.13,137,7.533125699790747e-05,0.0001908957296431,0,red_corner,0,0
9.2,138,2.0589813263435937e-05,0.0001764982598626,0,red_corner,0,0
9.27,139,0.0002091597120011,0.0001070796271526,0,red_corner,0,0
9.33,140,0.0022388767916941,0.0001879284928812,0,red_corner,0,0
9.4,141,0.0075564993589112,0.0006547535517998,0,red_corner,0,0
9.47,142,0.008952675409714,0.0020337463439726,0,red_corner,0,0
9.53,143,0.0052679770593399,0.0010803791362681,0,red_corner,0,0
9.6,144,0.0040932959385735,0.0008811942984185,0,red_corner,0,0
9.67,145,0.0040272278755051,0.0016884700028437,0,red_corner,0,0
9.73,146,0.0031052720377256,0.0011038258513665,0,red_corner,0,0
9.8,147,0.0013063364970564,0.0006371223570432,0,red_corner,0,0
9.87,148,0.00052698423542,0.0001824238147704,0,red_corner,0,0
9.93,149,0.0001868722621806,0.0001306871083286,0,red_corner,0,0
10.0,150,5.654457184470634e-05,0.0001079532034984,0,red_corner,0,0
10.07,151,0.0001205899274667,0.0001970698282452,0,red_corner,0,0
10.13,152,0.0002285104999441,9.625048663192753e-05,0,red_corner,0,0
10.2,153,8.011496799941913e-05,3.815094165731318e-05,0,red_corner,0,0
10.27,154,4.870364735331373e-05,2.5632329210863375e-05,0,red_corner,0,0
10.33,155,0.0001709077726805,0.0001376347398362,0,red_corner,0,0
10.4,156,0.0007904616797303,0.0002442946075139,0,red_corner,0,0
10.47,157,0.000987710131429,0.000184665712297,0,red_corner,0,0
10.53,158,0.0003168565606008,6.282032795769374e-05,0,red_corner,0,0
10.6,159,0.0001851946360687,7.663571245552176e-06,0,red_corner,0,0
10.67,160,0.0001140994215114,2.795218743236273e-05,0,red_corner,0,0
10.73,161,3.601758859672924e-05,5.116270764187604e-05,0,red_corner,0,0
10.8,162,9.32545150905374e-05,3.4047317674692075e-05,0,red_corner,0,0
10.87,163,0.0001400867801352,0.0001836903405797,0,red_corner,0,0
10.93,164,2.86650206669638e-05,7.761779101943889e-05,0,red_corner,0,0
11.0,165,0.0011867023827501,8.514166216911956e-05,0,red_corner,0,0
11.07,166,0.0065759317614587,0.0003132202547289,0,red_corner,0,0
11.13,167,0.0115123873653916,0.0019412958256038,0,red_chamber,0,0
11.2,168,0.0085383258892836,0.0033756325191899,0,red_chamber,0,0
11.27,169,0.0054300153395588,0.0037696722046259,0,red_chamber,0,0
11.33,170,0.0040645880077897,0.0032832812050951,0,red_chamber,0,0
11.4,171,0.0027629131444844,0.0023688440583568,0,red_chamber,0,0
11.47,172,0.0020096209077087,0.0016536615647824,0,red_chamber,0,0
11.53,173,0.000742803211272,0.0005202635362055,0,red_chamber,0,0
11.6,174,0.0002556534262459,0.0003535160115789,0,red_chamber,0,0
11.67,175,0.0002058372782474,0.0001969461033565,0,red_chamber,0,0
11.73,176,0.0001652958124285,2.25491122525116e-05,0,red_chamber,0,0
11.8,177,0.0007646673005839,8.5241402107146e-05,0,red_chamber,0,0
11.87,178,0.0021724961925155,9.734086161971576e-05,0,red_chamber,0,0
11.93,179,0.0036980105489627,0.0001521636009806,0,red_chamber,0,0
12.0,180,0.001210180392848,0.0001904219007209,0,red_chamber,0,0
12.07,181,0.0004828310582424,0.0001128881457944,0,red_chamber,0,0
12.13,182,0.0001113744295653,3.045506600138845e-05,0,red_chamber,0,0
12.2,183,3.1271189566840204e-05,1.5805692658536283e-05,0,red_chamber,0,0
12.27,184,0.0001901995509072,6.377884985453227e-05,0,red_chamber,0,0
12.33,185,0.0003498006400071,2.423204429566324e-05,0,red_chamber,0,0
12.4,186,0.000285625981601,0.0001072043107601,0,red_chamber,0,0
12.47,187,0.000222061893505,3.2228167376073386e-05,0,red_chamber,0,0
12.53,188,0.0003663312307041,1.813180771638382e-05,0,red_chamber,0,0
12.6,189,0.0001230884567679,4.0746956466648185e-05,0,red_chamber,0,0
12.67,190,0.0002414763972047,2.8191683770541437e-05,0,red_chamber,0,0
12.73,191,0.0014189845927455,0.0004117424656674,0,red_chamber,0,0
12.8,192,0.0041706804898972,0.0024880711586439,0,red_chamber,0,0
12.87,193,0.0046701990453526,0.0041411742273335,0,red_chamber,0,0
12.93,194,0.0036389282656826,0.0026752725150037,0,red_chamber,0,0
13.0,195,0.0015812228921112,0.0011097840376499,0,red_chamber,0,0
13.07,196,0.0008540048370243,0.0005313273367922,0,red_chamber,0,0
13.13,197,0.0010717564129934,0.0003222684172392,0,red_chamber,0,0
13.2,198,0.0002278013650055,0.0001931633819587,0,red_chamber,0,0
13.27,199,0.0002599250767176,4.583033778801304e-05,0,red_chamber,0,0
13.33,200,0.0009939558425611,0.0002283053050239,0,red_chamber,0,0
13.4,201,0.0025544420379803,0.0009318013239501,0,red_chamber,0,0
13.47,202,0.0013586811658388,0.0002395420277158,0,red_chamber,0,0
13.53,203,0.0005812463629419,0.0001286872246795,0,red_chamber,0,0
13.6,204,0.0009330348071174,5.705723725959184e-05,0,red_chamber,0,0
13.67,205,0.0019393569971453,0.0003094293275531,0,red_chamber,0,0
13.73,206,0.0015495288540174,0.0008071980758283,0,red_chamber,0,0
13.8,207,0.001615301590496,0.0004537583816978,0,red_chamber,0,0
13.87,208,0.0023261385908943,0.0002650579198525,0,red_chamber,0,0
13.93,209,0.0013354637106782,0.000250349436544,0,red_chamber,0,0
14.0,210,0.0004236180696385,0.0004275185547732,0,red_chamber,0,0
14.07,211,0.0020669695853794,0.0009756669149808,0,red_chamber,0,0
14.13,212,0.0050244686892405,0.003745954433941,0,red_chamber,0,0
14.2,213,0.0039790040253333,0.0037794543066252,0,red_chamber,0,0
14.27,214,0.0022994266240105,0.0030854589646038,0,red_chamber,0,0
14.33,215,0.0008491044737531,0.0006402894988132,0,red_chamber,0,0
14.4,216,0.0009143739077256,0.0009493007122574,0,red_chamber,0,0
14.47,217,0.0004748792516421,0.0002426624359756,0,red_chamber,0,0
14.53,218,0.0002696573261529,0.0002742047040137,0,red_chamber,0,0
14.6,219,0.0002526222043271,0.0002773151726962,0,red_chamber,0,0
14.67,220,0.000432900174137,0.0002543316314661,0,red_chamber,0,0
14.73,221,0.000216385512453,0.000120822225015,0,red_chamber,0,0
14.8,222,0.0003668447771655,6.655542722637963e-05,0,red_chamber,0,0
14.87,223,0.0001551491203324,1.4485751748369174e-05,0,red_chamber,0,0
14.93,224,7.26514456778245e-05,2.0139548137047885e-05,0,red_chamber,0,0
15.0,225,4.628184356211719e-05,8.228721993175313e-05,0,red_chamber,0,0
15.07,226,8.937814040297374e-05,3.935090838879524e-05,0,red_chamber,0,0
15.13,227,5.327800463290447e-05,0.000104437533653,0,red_chamber,0,0
15.2,228,0.0004838226140184,2.269083228878802e-05,0,red_chamber,0,0
15.27,229,0.0022462934868616,5.344671934591572e-05,0,red_chamber,0,0
15.33,230,0.0073922260430839,0.0009413982867312,0,red_chamber,0,0
15.4,231,0.0086854909437099,0.0039073678958607,0,red_chamber,0,0
15.47,232,0.0059108339791629,0.0038913795744663,0,red_chamber,0,0
15.53,233,0.0053473257322989,0.0046835188931989,0,red_chamber,0,0
15.6,234,0.0057731901567124,0.0044788668931482,0,red_chamber,0,1
15.67,235,0.0054478593132251,0.0030160169124822,0,red_chamber,0,1
15.73,236,0.0030028035654083,0.0025330432170951,0,red_chamber,0,1
15.8,237,0.0026514361121016,0.0016562548330753,0,red_chamber,0,1
15.87,238,0.0012924716566165,0.0004598176683608,0,red_chamber,0,1
15.93,239,0.0007582127992418,0.0010963934797173,0,red_chamber,0,1
16.0,240,0.0009556142691262,0.0023638978137551,0,red_chamber,0,1
16.07,241,0.0015201624726731,0.0019543839469185,0,red_chamber,0,1
16.13,242,0.0021579546730419,0.001597635260398,0,red_chamber,0,1
16.2,243,0.0027796391986801,0.0009329388046118,0,red_chamber,0,1
16.27,244,0.0033921223130846,0.0010462897931192,0,red_chamber,0,1
16.33,245,0.0019969154243179,0.0009950269290769,0,red_chamber,0,1
16.4,246,0.00046626215245,0.0001636165457308,0,red_chamber,0,1
16.47,247,0.0034781541636507,0.0006546788836906,0,red_chamber,0,1
16.53,248,0.0023409603365207,0.0003399593215615,0,red_chamber,0,1
16.6,249,0.0007698948608501,0.001502495269597,0,red_chamber,0,1
16.67,250,0.0016219093249701,0.0028662611619434,0,red_chamber,0,1
16.73,251,0.0016199642158585,0.0007255823460639,0,red_chamber,0,1
16.8,252,0.0024083321258621,5.714259682223702e-05,0,red_chamber,0,1
16.87,253,0.0014246701948723,0.0004003392444677,0,red_chamber,0,1
16.93,254,0.0003417258057231,0.0003172517473034,0,red_chamber,0,1
17.0,255,0.0009074879742657,0.0009955585134199,0,red_chamber,0,1
17.07,256,0.0024192228065186,0.0002432631811302,0,red_chamber,0,1
17.13,257,0.0019760027537183,0.0008692264144593,0,red_chamber,0,1
17.2,258,0.0008695931507553,0.0008361135787415,0,red_chamber,0,1
17.27,259,0.0015837410838384,0.0022573875813515,0,red_chamber,0,1
17.33,260,0.0032013302016225,0.0006253299969128,0,red_chamber,0,1
17.4,261,0.0022873675219709,0.0002764263903759,0,red_chamber,0,1
17.47,262,0.0006594160703365,0.0004299681608168,0,red_chamber,0,1
17.53,263,0.0002682346686553,0.0006012143382664,0,red_chamber,0,1
17.6,264,0.0011005983570302,8.610374795980662e-05,0,red_chamber,0,1
17.67,265,0.0016238260284699,0.0007625478420587,0,red_chamber,0,1
17.73,266,0.0007243156590136,0.0010419449436308,0,red_chamber,0,1
17.8,267,0.0021352700876668,0.0003802798648264,0,red_chamber,0,1
17.87,268,0.0014963272005048,0.0017945526877951,0,red_chamber,0,1
17.93,269,0.00085013663818,0.0007681210289137,0,red_chamber,0,1
18.0,270,0.0039534649003829,0.0017538103482018,0,red_chamber,0,1
18.07,271,0.0035004794729632,0.0018306896608594,0,red_chamber,0,1
18.13,272,0.0010849156534719,0.00070649611503,0,red_chamber,0,1
18.2,273,0.0017470770598081,0.0005262237487739,0,red_chamber,0,1
18.27,274,0.0019785755213079,0.0005288140595366,0,red_chamber,0,1
18.33,275,0.000199389994572,0.0002365745110417,0,red_chamber,0,1
18.4,276,0.0011559176507166,0.0008687693282581,0,red_chamber,0,1
18.47,277,0.0011485774872304,0.0003884971713747,0,red_chamber,0,1
18.53,278,0.0011987046697728,0.0001386683518409,0,red_chamber,0,1
18.6,279,0.0010226175619428,0.0007035400894695,0,red_chamber,0,1
18.67,280,0.0011000672174321,0.0005511242168713,0,red_chamber,0,1
18.73,281,0.0004042164003923,0.0002990471572642,0,red_chamber,0,1
18.8,282,0.0011543635582456,0.0005426734833916,0,red_chamber,0,1
18.87,283,0.0020833050208906,0.0007003350602081,0,red_chamber,0,1
18.93,284,0.0044898730770921,0.0016062818494588,0,red_chamber,0,1
19.0,285,0.0114444117743294,0.0036408551261285,0,red_chamber,0,1
19.07,286,0.0151661108514551,0.0063236760553971,0,red_chamber,0,1
19.13,287,0.0178303588600456,0.0063076919612665,0,red_chamber,0,0
19.2,288,0.0173445839695523,0.0011870786464926,0,red_chamber,0,0
19.27,289,0.0113166206126458,0.0023120386681548,0,red_chamber,0,0
19.33,290,0.0116864587021127,0.0035101926965262,0,red_chamber,0,0
19.4,291,0.008606784694284,0.0045704716020288,0,red_chamber,0,0
19.47,292,0.0026486674741813,0.0036801947705226,0,red_chamber,0,0
19.53,293,0.0056698010161025,0.0012860234789673,0,red_chamber,0,0
19.6,294,0.0126095668244289,0.0034174913620274,0,red_chamber,0,0
19.67,295,0.0169605037172421,0.0064308835057386,0,red_chamber,0,0
19.73,296,0.0173574835573149,0.0114908685473506,0,red_chamber,0,0
19.8,297,0.0196787502760815,0.0198798566749634,0,red_chamber,0,0
19.87,298,0.0214159215683473,0.0217639427522699,0,red_chamber,0,0
19.93,299,0.0233567544967789,0.0217791106963158,0,red_corner,0,0
20.0,300,0.0204659852206809,0.0211787994343248,0,red_corner,0,0
20.07,301,0.0207542648568211,0.0211631299903244,0,red_corner,0,0
20.13,302,0.0246362761889116,0.0214072448112314,0,red_corner,0,0
20.2,303,0.0224492936544395,0.0219941098472424,0,red_corner,0,0
20.27,304,0.0223757085034309,0.0223669852404311,0,red_corner,0,0
20.33,305,0.0195829425413574,0.01889849051736,0,red_corner,0,0
20.4,306,0.0159402157868637,0.0113484401674722,0,red_corner,0,0
20.47,307,0.0116734000719323,0.0078008786902411,0,red_corner,0,0
20.53,308,0.0085337899960826,0.0054841048611674,0,red_corner,0,0
20.6,309,0.0040245604566879,0.0033704524308669,0,red_corner,0,0
20.67,310,0.0013793752213538,0.0013009361529228,0,red_corner,0,0
20.73,311,0.0030778467747255,0.0002085467904667,0,red_corner,0,0
20.8,312,0.011683136094022,0.0002065579415241,0,red_corner,0,0
20.87,313,0.0156279753784785,0.002363330485953,0,red_corner,0,0
20.93,314,0.0147458261079359,0.0103838393876506,0,red_corner,0,0
21.0,315,0.0156814078045512,0.0168941255054998,0,red_corner,0,0
21.07,316,0.0169320878640215,0.0155557545138153,0,red_corner,0,0
21.13,317,0.0132703488463961,0.0117353096936806,0,red_corner,0,0
21.2,318,0.0065327282228961,0.0086950198564545,0,red_corner,0,0
21.27,319,0.0057609750171062,0.0063328904475379,0,red_corner,0,0
21.33,320,0.0069726407044238,0.0046656757915003,0,red_corner,0,0
21.4,321,0.0094103372343226,0.0053512617565691,0,red_corner,0,0
21.47,322,0.0086843738628789,0.0060521166088942,0,red_corner,0,0
21.53,323,0.0050112721639292,0.0039451351740843,0,red_corner,0,0
21.6,324,0.0047366687328563,0.0028088521803034,0,center,0,0
21.67,325,0.0030275881165054,0.001648836842229,0,center,0,0
21.73,326,0.0010918477031144,0.0018817260329364,0,center,0,0
21.8,327,0.000829630038369,0.0026170692367914,0,center,0,0
21.87,328,0.0021849213775366,0.0035953868823316,0,center,0,0
21.93,329,0.004248874432275,0.0014008247324055,0,center,0,0
22.0,330,0.0028188929503978,0.0011271690911681,0,center,0,0
22.07,331,0.0017329558286427,0.0017576883837241,0,center,0,0
22.13,332,0.0030669100799499,0.0022494111923169,0,center,0,0
22.2,333,0.0030803583410427,0.0040409180377169,0,center,0,0
22.27,334,0.0048133484217787,0.0037294417721478,0,center,0,0
22.33,335,0.0014757180111556,0.0015576899592951,0,center,0,0
22.4,336,0.0028428763957001,0.0004861187920554,0,center,0,0
22.47,337,0.0032369779905223,0.0016533013059272,0,center,0,0
22.53,338,0.0075443655849349,0.0014986003902125,0,center,0,0
22.6,339,0.0055828579170885,0.0005557533889041,0,center,0,0
22.67,340,0.0058555033687072,0.0040314166262476,0,center,0,0
22.73,341,0.0079108780735042,0.0080802364664376,0,center,0,0
22.8,342,0.0095678967529508,0.0099468983704674,0,center,0,0
22.87,343,0.0096633366782944,0.0109246281747765,0,center,0,0
22.93,344,0.010467745935222,0.0103852021154187,0,center,0,0
23.0,345,0.010125964423936,0.0082889581686083,0,center,0,0
23.07,346,0.0097207494182397,0.0076798829171055,0,center,0,0
23.13,347,0.0085547593182323,0.0090707195238031,0,center,0,0
23.2,348,0.0094061460380537,0.0100310327637565,0,center,0,0
23.27,349,0.0077519685211478,0.00568024246656,0,center,0,0
23.33,350,0.0013755925551137,0.0026696297443411,0,center,0,0
23.4,351,0.0022706752374052,0.0007601666438725,0,center,0,0
23.47,352,0.0062289461429297,0.0005502249923743,0,center,0,0
23.53,353,0.0130539674308053,0.0019115391293939,0,center,0,0
23.6,354,0.01194336056406,0.003464921294841,0,center,0,0
23.67,355,0.0092608115986021,0.0023028971441513,0,center,0,0
23.73,356,0.0088952455257001,0.0016165180454961,0,center,0,0
23.8,357,0.0121088011653476,0.0032449687852489,0,center,0,0
23.87,358,0.0133329088676838,0.0064026827085657,0,center,0,0
23.93,359,0.01170559484249,0.0102820545219728,0,center,0,0
24.0,360,0.0093958342933987,0.0100833682245349,0,center,0,0
24.07,361,0.0101123135199115,0.0111311933089799,0,center,0,0
24.13,362,0.012625790326047,0.0113947254880055,0,center,0,0
24.2,363,0.0126208850718658,0.0107385235305036,0,center,0,0
24.27,364,0.0116938925810547,0.0099525659514596,0,center,0,0
24.33,365,0.0124736858314917,0.0126395144002501,0,center,0,0
24.4,366,0.0121690134847742,0.0132676019441989,0,center,0,0
24.47,367,0.012682504964596,0.0118032355420484,0,center,0,0
24.53,368,0.0122387700864226,0.0094864155141295,0,center,0,0
24.6,369,0.0093893055853955,0.0094642841372135,0,center,0,0
24.67,370,0.0041183246897535,0.0079468905092289,0,center,0,0
24.73,371,0.0017135853731465,0.0016954483101749,0,center,0,0
24.8,372,0.0034884697363992,0.000592438524496,0,center,0,0
24.87,373,0.0028061555473786,0.002614842731756,0,center,0,0
24.93,374,0.0020835811301933,0.0011031896316005,0,center,0,0
25.0,375,0.0036476953484412,0.0005901729523333,0,center,0,0
25.07,376,0.0056965943969616,0.0002991561557531,0,center,0,0
25.13,377,0.0082876662281968,0.002307760668626,0,center,0,0
25.2,378,0.0098329529930957,0.0039050825714625,0,center,0,0
25.27,379,0.0073612225653225,0.005101906374163,0,center,0,0
25.33,380,0.0043051818921249,0.0019725970960598,0,center,0,0
25.4,381,0.0078280801237445,0.0010174643853274,0,center,0,0
25.47,382,0.0141846434764762,0.0024451948004385,0,center,0,0
25.53,383,0.0113589471318944,0.0001170105315289,0,center,0,0
25.6,384,0.0083849312999593,0.0031192964730469,0,center,0,0
25.67,385,0.0090856104700111,0.004444642335533,0,center,0,0
25.73,386,0.0096232666010689,0.0042755545352135,0,center,0,0
25.8,387,0.0099336656111261,0.005183364958671,0,center,0,0
25.87,388,0.0050090208441498,0.0041318757477182,0,center,0,0
25.93,389,0.0013945478798355,0.0036201363172321,0,center,0,0
26.0,390,0.0063605331686905,0.0033775900999193,0,center,0,0
26.07,391,0.0073182481020933,0.0050847004972423,0,center,0,0
26.13,392,0.0041577764692604,0.0060675085357568,0,center,0,0
26.2,393,0.0037494273803002,0.0077782769577207,0,center,0,0
26.27,394,0.0125235494855971,0.0087271144710313,0,center,0,0
26.33,395,0.0185590904784318,0.0118082112706337,0,center,0,0
26.4,396,0.0141772817093237,0.0117852675023437,0,center,0,0
26.47,397,0.0089578835611604,0.0122566500287936,0,blue_corner,0,0
26.53,398,0.0083029894347783,0.0091087860234538,0,blue_corner,0,0
26.6,399,0.0076921496860225,0.0059373704694579,0,blue_corner,0,0
26.67,400,0.0071386892916791,0.0066305769843714,0,blue_corner,0,0
26.73,401,0.0054565379715931,0.0067877955364693,0,blue_corner,0,0
26.8,402,0.0055833910926371,0.0056236382682956,0,blue_corner,0,0
26.87,403,0.0072115592296573,0.0025164398795702,0,blue_corner,0,0
26.93,404,0.0099475306921325,0.003368899824034,0,blue_corner,0,0
27.0,405,0.0122283220318098,0.0080552086755582,0,blue_corner,0,0
27.07,406,0.0131563259160679,0.0110833266772286,0,blue_corner,0,0
27.13,407,0.0126576300463134,0.0103604289964934,0,blue_corner,0,0
27.2,408,0.0103965275505158,0.0080522160535821,0,blue_corner,0,0
