Time,Frame,nose_dist,body_dist,freezing,body,Homecage,Known
4.27,64,0.0031768625595538,0.0010997338836487,0,red_corner,0,0
4.33,65,0.0143640640996996,0.000566740269375,0,red_corner,0,0
4.4,66,0.0171765443041223,0.0049745170639886,0,red_corner,0,0
4.47,67,0.0157729631547912,0.0103658069345321,0,red_corner,0,0
4.53,68,0.0126859209606437,0.0117453202497952,0,red_corner,0,0
4.6,69,0.0109283593085455,0.0121394976074667,0,red_corner,0,0
4.67,70,0.0110115351636591,0.0109941917767731,0,red_corner,0,0
4.73,71,0.0121000494784099,0.0098059468973142,0,red_corner,0,0
4.8,72,0.0117906769591632,0.0089970592867882,0,red_corner,0,0
4.87,73,0.0098548259776001,0.0098015160472338,0,red_corner,0,0
4.93,74,0.0097989644494239,0.0098454490220489,0,red_corner,0,0
5.0,75,0.0099109598894097,0.0102052008648466,0,red_corner,0,0
5.07,76,0.0082946719164513,0.0088997403955829,0,red_corner,0,0
5.13,77,0.0074421147139277,0.0065618868835158,0,red_corner,0,0
5.2,78,0.0111592280077016,0.0059810270497928,0,red_corner,0,0
5.27,79,0.0098277892028627,0.0080463555601603,0,red_corner,0,0
5.33,80,0.0111817062438164,0.0111869337137094,0,red_corner,0,0
5.4,81,0.0137398727779938,0.0148986146646926,0,red_corner,0,0
5.47,82,0.0153318182597244,0.0159886178608395,0,red_corner,0,0
5.53,83,0.0148605524218238,0.0139801890067344,0,red_corner,0,0
5.6,84,0.0133400827336122,0.0139588726252675,0,red_corner,0,0
5.67,85,0.0147128254018909,0.0155193987160338,0,red_corner,0,0
5.73,86,0.0129340045327014,0.0137839247162787,0,red_corner,0,0
5.8,87,0.013269516961184,0.0109266540219303,0,red_chamber,0,0
5.87,88,0.0115235263098572,0.0099354359387581,0,red_chamber,0,0
5.93,89,0.0123648686632545,0.0105250681971124,0,red_chamber,0,0
6.0,90,0.0126048116447596,0.0112192308571621,0,red_chamber,0,0
6.07,91,0.011524241275788,0.011289465981252,0,red_chamber,0,0
6.13,92,0.010576437048699,0.0113093266451986,0,red_chamber,0,0
6.2,93,0.0103979686012893,0.0100476461284181,0,red_chamber,0,0
6.27,94,0.0093133137032904,0.0073907505220405,0,red_chamber,0,1
6.33,95,0.0050381259576712,0.002489002589223,0,red_chamber,0,1
6.4,96,0.0053224281251205,0.0006166481879823,0,red_chamber,0,1
6.47,97,0.0056464758757285,0.0014500043148951,0,red_chamber,0,1
6.53,98,0.0047445797084516,0.0023774771737516,0,red_chamber,0,1
6.6,99,0.0063467317703802,0.0029969901089633,0,red_chamber,0,1
6.67,100,0.0038390664632522,0.0021165973305684,0,red_chamber,0,1
6.73,101,0.0004850855928691,0.0009653596673629,0,red_chamber,0,1
6.8,102,0.0039907573978328,0.0016387556488534,0,red_chamber,0,1
6.87,103,0.0042125402485136,0.0027140555037589,0,red_chamber,0,1
6.93,104,0.0021498741805732,0.0026242478356586,0,red_chamber,0,1
7.0,105,0.0039964803145019,0.0011721604995764,0,red_chamber,0,1
7.07,106,0.0085419056984088,0.0009967845627769,0,red_chamber,0,1
7.13,107,0.0079373419146055,0.0007393647476072,0,red_chamber,0,0
7.2,108,0.0033756507660184,0.0017921741911001,0,red_chamber,0,0
7.27,109,0.0006646423951607,0.0012536759376299,0,red_chamber,0,0
7.33,110,0.0008299286751894,0.0012017024223906,0,red_chamber,0,0
7.4,111,0.002318388122164,0.0016130524632064,0,red_chamber,0,0
7.47,112,0.0022652741138335,0.0007744445940898,0,red_chamber,0,1
7.53,113,0.0014171722384555,0.0004812331297155,0,red_chamber,0,1
7.6,114,0.0006033328559038,0.0007710439583009,0,red_chamber,0,1
7.67,115,9.500374033182484e-05,0.0003184111480194,0,red_chamber,0,1
7.73,116,0.0004608949245215,0.00040662567742,0,red_chamber,0,1
7.8,117,0.0017946569638806,0.0009192694318839,0,red_chamber,0,1
7.87,118,0.0007198276685691,0.0009032011688392,0,red_chamber,0,1
7.93,119,0.0006247877947172,0.0004832748973628,0,red_chamber,0,1
8.0,120,0.0007418791737529,9.13090047911153e-05,0,red_chamber,0,1
8.07,121,0.0007597973064832,0.0001979805794742,0,red_chamber,0,1
8.13,122,0.0006760214640277,0.0005913293426485,0,red_chamber,0,1
8.2,123,0.0004497753416578,0.0002504184658602,0,red_chamber,0,1
8.27,124,0.0003164625785857,0.0003039758821571,0,red_chamber,0,1
8.33,125,0.0027389725233278,0.0016745307895377,0,red_chamber,0,1
8.4,126,0.0051514782416019,0.0035858136791171,0,red_chamber,0,1
8.47,127,0.0020284246339131,0.0029082530798692,0,red_chamber,0,1
8.53,128,0.001366993283663,0.0014917323908781,0,red_chamber,0,1
8.6,129,0.001649372242088,0.0008121584123142,0,red_chamber,0,1
8.67,130,0.0013058108213873,0.0001373430145998,0,red_chamber,0,1
8.73,131,0.0044064623322602,0.0006165418292968,0,red_chamber,0,0
8.8,132,0.0100617277512586,0.0022666770347743,0,red_chamber,0,0
8.87,133,0.0131437302065079,0.0023679722583894,0,red_chamber,0,0
8.93,134,0.008149898329314,0.0018622846812254,0,red_chamber,0,0
9.0,135,0.0081374261087137,0.0041594339016927,0,red_chamber,0,0
9.07,136,0.0121246239420579,0.010462308022065,0,red_chamber,0,0
9.13,137,0.0172647592348691,0.0178113418094618,0,red_chamber,0,0
9.2,138,0.0170009929502553,0.0180773758776552,0,red_chamber,0,0
9.27,139,0.0160059625358845,0.0125062803206289,0,red_chamber,0,0
9.33,140,0.0137591291797994,0.0109290726476938,0,red_chamber,0,0
9.4,141,0.0127172712962843,0.0121206275272483,0,red_chamber,0,0
9.47,142,0.0046903446486518,0.0112859987769195,0,red_chamber,0,0
9.53,143,0.0007793301352339,0.0077781772408751,0,red_chamber,0,0
9.6,144,0.0009917771495021,0.0036889044677917,0,red_chamber,0,0
9.67,145,0.0014457296954171,0.0019340189108857,0,red_chamber,0,0
9.73,146,0.0061091813330378,0.0025312177227126,0,red_chamber,0,0
9.8,147,0.0052785892196648,0.0022957815970211,0,red_chamber,0,0
9.87,148,0.0052424983303533,0.0018520689704345,0,red_chamber,0,0
9.93,149,0.0028443516551242,0.0009535106838618,0,red_chamber,0,0
10.0,150,0.0006526685334163,0.0018088980793062,0,red_chamber,0,0
10.07,151,0.0019697785504787,0.000901562234695,0,red_chamber,0,0
10.13,152,0.0049081989970034,0.0014932332024079,0,red_chamber,0,0
10.2,153,0.009208714485275,0.0014746211096423,0,red_chamber,0,0
10.27,154,0.0094700586148036,0.0008677926424168,0,red_chamber,0,0
10.33,155,0.0035061781130565,0.0002194480622243,0,red_chamber,0,0
10.4,156,0.0029055641165111,0.0011563353710021,0,red_chamber,0,0
10.47,157,0.0040256912161132,0.0019325116284298,0,red_chamber,0,0
10.53,158,0.0027283887955708,0.00156979704081,0,red_chamber,0,0
10.6,159,0.0003002373101702,0.00108358099217,0,red_chamber,0,0
10.67,160,0.0048177980654974,0.001461664024229,0,red_chamber,0,0
10.73,161,0.0075279428395743,0.0007418452423227,0,red_chamber,0,0
10.8,162,0.0018897552796331,0.0005111228838004,0,red_chamber,0,0
10.87,163,0.0014656205341956,0.0014524484701392,0,red_chamber,0,0
10.93,164,0.006764987862582,0.0007551761626094,0,red_chamber,0,0
11.0,165,0.0096880607218081,0.0020300329358758,0,red_chamber,0,0
11.07,166,0.0112022044264339,0.0054742874480506,0,red_chamber,0,0
11.13,167,0.0121498244656427,0.0076425443109768,0,red_chamber,0,0
11.2,168,0.0115855928393337,0.0099986289409081,0,red_chamber,0,0
11.27,169,0.0090889202149898,0.0088012916456061,0,red_chamber,0,0
11.33,170,0.0014984328776356,0.0040166035312915,0,red_chamber,0,0
11.4,171,0.0043792418709005,0.0006104324721745,0,red_chamber,0,0
11.47,172,0.0155296387636017,0.0012240744718953,0,red_chamber,0,0
11.53,173,0.0170909384721093,0.0047351216181437,0,red_chamber,0,0
11.6,174,0.0145487470450268,0.0075154695340394,0,red_chamber,0,0
11.67,175,0.0135785300314063,0.0110999213338282,0,red_chamber,0,0
11.73,176,0.012585190097923,0.0089590016984102,0,red_chamber,0,1
11.8,177,0.0065135697886473,0.0049668270807691,0,red_chamber,0,1
11.87,178,0.0041487409834464,0.0022645002283998,0,red_chamber,0,1
11.93,179,0.000381068851809,0.0007657959127061,0,red_chamber,0,1
12.0,180,0.0023655910960171,0.0007336384214259,0,red_chamber,0,1
12.07,181,0.0009210650177482,0.0020230580411853,0,red_chamber,0,1
12.13,182,2.785235788143344e-05,0.0019132378829091,0,red_chamber,0,1
12.2,183,0.0007550796240496,0.0008592654513635,0,red_chamber,0,1
12.27,184,0.0027002739984949,0.0003010550020389,0,red_chamber,0,1
12.33,185,0.005695580539091,0.0004132091941415,0,red_chamber,0,1
12.4,186,0.0041558687983929,0.0006230575408358,0,red_chamber,0,1
12.47,187,0.0014427532008331,0.0011089559672783,0,red_chamber,0,1
12.53,188,0.0015914598975473,0.0010338357926742,0,red_chamber,0,1
12.6,189,0.0020547539862332,0.0001987113154794,0,red_chamber,0,1
12.67,190,0.0010090933488638,8.455811907261518e-05,0,red_chamber,0,1
12.73,191,0.0003146781403639,8.421135793294371e-05,0,red_chamber,0,1
12.8,192,0.0001601744315147,8.17957047251455e-05,0,red_chamber,0,1
12.87,193,0.0002265021464466,0.0003273991693547,0,red_chamber,0,1
12.93,194,0.0003834451009367,0.0001453091012766,0,red_chamber,0,1
13.0,195,0.0006698390049325,0.0002936294910225,0,red_chamber,0,1
13.07,196,6.625700976688087e-05,0.0003288717861404,0,red_chamber,0,1
13.13,197,0.0004641456703613,0.0001086993409254,0,red_chamber,0,1
13.2,198,0.0001087199948961,3.530276836100835e-05,0,red_chamber,0,1
13.27,199,0.0002574717119959,7.511456181122895e-05,0,red_chamber,0,1
13.33,200,0.0006870677023919,0.0002747388663804,0,red_chamber,0,1
13.4,201,0.0003426806018184,0.0001302011541173,0,red_chamber,0,1
13.47,202,0.001156941404405,0.001371844771291,0,red_chamber,0,1
13.53,203,0.003464299233984,0.0041663374401449,0,red_chamber,0,1
13.6,204,0.0027955600631405,0.0036787623549302,0,red_chamber,0,1
13.67,205,0.0028267770921366,0.0040423235116491,0,red_chamber,0,1
13.73,206,0.0025216258549836,0.0054448125008808,0,red_chamber,0,1
13.8,207,0.0030125408767801,0.0032536770588314,0,red_chamber,0,1
13.87,208,0.0022855366511227,0.0006199430795432,0,red_chamber,0,1
13.93,209,0.0095521430543538,0.0041258670983459,0,red_chamber,0,0
14.0,210,0.0165114822233508,0.0036149973454362,0,red_chamber,0,0
14.07,211,0.0124515837934176,0.0021566369190778,0,red_chamber,0,0
14.13,212,0.0142548769662616,0.0060216661425946,0,red_chamber,0,0
14.2,213,0.0154426923472888,0.0117889101225407,0,red_chamber,0,0
14.27,214,0.0169888226146994,0.0175407351003251,0,red_chamber,0,0
14.33,215,0.0129275474091427,0.0141230585604265,0,red_chamber,0,0
14.4,216,0.0084161683707559,0.0079048650277451,0,red_chamber,0,0
14.47,217,0.0112530465923768,0.0100360449747235,0,red_chamber,0,0
14.53,218,0.0143123857473289,0.0151147867164196,0,red_chamber,0,0
14.6,219,0.0146044626300342,0.0163547726527893,0,red_chamber,0,0
14.67,220,0.0129218658465092,0.0139318955927821,0,red_chamber,0,0
14.73,221,0.0151025918658952,0.015005918318354,0,red_chamber,0,0
14.8,222,0.015175916438501,0.0138735861426009,0,red_chamber,0,0
14.87,223,0.0137329544949185,0.0113998331387757,0,red_chamber,0,0
14.93,224,0.0125071754405095,0.0111463454513503,0,red_chamber,0,0
15.0,225,0.0131102225239499,0.0117102791410287,0,red_chamber,0,0
15.07,226,0.0109981890351615,0.0106405763314195,0,red_chamber,0,0
15.13,227,0.0027949796028974,0.0040870923403064,0,red_chamber,0,0
15.2,228,0.0033814362497464,0.000815895432749,0,red_chamber,0,0
15.27,229,0.0102186071868051,0.0004521947221781,0,red_chamber,0,0
15.33,230,0.0150621260460575,0.0031330684532661,0,red_chamber,0,0
15.4,231,0.014539910604538,0.0059614334173949,0,red_chamber,0,0
15.47,232,0.012693561944014,0.0093471269224568,0,red_chamber,0,0
15.53,233,0.0098272118139306,0.0083926924822212,0,red_chamber,0,0
15.6,234,0.0134792865424741,0.0082787446330199,0,red_chamber,0,0
15.67,235,0.0140635877103719,0.0102367463661152,0,red_chamber,0,1
15.73,236,0.0105147797877033,0.011812500973643,0,red_chamber,0,1
15.8,237,0.0029957327296378,0.0031830549079195,0,red_chamber,0,1
15.87,238,0.0015895320259692,0.0005530032971425,0,red_chamber,0,1
15.93,239,0.0006786196200351,0.0007080428274102,0,red_chamber,0,1
16.0,240,0.0001686574738357,0.0003827741616497,0,red_chamber,0,1
16.07,241,0.0004826802594103,0.0001437585619131,0,red_chamber,0,1
16.13,242,0.0017072416097082,0.0010241733290681,0,red_chamber,0,1
16.2,243,0.0018240586054515,0.0014197146617668,0,red_chamber,0,1
16.27,244,0.0014430971141874,0.0015300147217022,0,red_chamber,0,1
16.33,245,0.0062862623522742,0.0031190001897105,0,red_chamber,0,1
16.4,246,0.0066008929241733,0.0030029217457206,0,red_chamber,0,1
16.47,247,0.0046042284890133,0.0019389505545291,0,red_chamber,0,1
16.53,248,0.0046963388078405,0.0013357296933732,0,red_chamber,0,1
16.6,249,0.0024911791793152,0.0007178157357076,0,red_chamber,0,1
16.67,250,0.0006119899113461,0.0001124575531921,0,red_chamber,0,1
16.73,251,0.0004041167729951,0.0003069332227025,0,red_chamber,0,1
16.8,252,0.0029989118674984,0.0003413723250468,0,red_chamber,0,1
16.87,253,0.0061682887150333,0.0017052250856393,0,red_chamber,0,1
16.93,254,0.0059680292999143,0.0042440920178266,0,red_chamber,0,1
17.0,255,0.0047011366603566,0.0043888229450296,0,red_chamber,0,1
17.07,256,0.003365822368037,0.0032833529545084,0,red_chamber,0,1
17.13,257,0.0007173327621691,0.0031741924551911,0,red_chamber,0,1
17.2,258,0.0005966711504471,0.003327843116755,0,red_chamber,0,1
17.27,259,0.0028777072727685,0.0007722043883075,0,red_chamber,0,1
17.33,260,0.0047127946292147,0.0013757816728938,0,red_chamber,0,1
17.4,261,0.0059584836621467,0.0060898776759899,0,red_chamber,0,1
17.47,262,0.0021776072338,0.0049367509079725,0,red_chamber,0,1
17.53,263,0.0071910415814258,0.0028148309793491,0,red_chamber,0,1
17.6,264,0.015454379741981,0.0025322058213607,0,red_chamber,0,0
17.67,265,0.0126050799716208,0.0007368086993241,0,red_chamber,0,0
17.73,266,0.0084405149810844,0.0033499723094766,0,red_chamber,0,0
17.8,267,0.0024904265789684,0.0024806952124487,0,red_chamber,0,0
17.87,268,7.21826669815687e-05,0.0006986055808498,0,red_chamber,0,0
17.93,269,0.0018675052880838,0.0001153396323644,0,red_chamber,0,0
18.0,270,0.003295920022094,0.0005064032211961,0,red_chamber,0,0
18.07,271,0.0033121347289594,0.0002811615486568,0,red_chamber,0,0
18.13,272,0.003908788866539,0.0017778127984623,0,red_chamber,0,0
18.2,273,0.0037132142680269,0.0019126877744458,0,red_chamber,0,0
18.27,274,0.000843582459482,0.0002573250059198,0,red_chamber,0,0
18.33,275,0.0029387386531053,0.0013381531222539,0,red_chamber,0,0
18.4,276,0.0041906023483193,0.0036433249906134,0,red_chamber,0,0
18.47,277,0.0052100277758619,0.0047367039075594,0,red_chamber,0,0
18.53,278,0.0047300422049627,0.0027015310838418,0,red_chamber,0,0
18.6,279,0.0023262291574144,0.0010381536563049,0,red_chamber,0,0
18.67,280,0.0016292206725131,2.385945207757016e-05,0,red_chamber,0,0
18.73,281,0.0007661475672404,0.001041735743974,0,red_chamber,0,0
18.8,282,0.0013120200721551,0.0020708657438212,0,red_chamber,0,0
18.87,283,0.0061500116616594,0.0021356561796371,0,red_chamber,0,0
18.93,284,0.0087953553032565,0.0009193321081231,0,red_chamber,0,0
19.0,285,0.0068234688242369,0.0008324014785634,0,red_chamber,0,0
19.07,286,0.0035732455601223,0.0013113148026244,0,red_chamber,0,0
19.13,287,0.0017374460416608,0.0004746666202007,0,red_chamber,0,0
19.2,288,0.0019992482777173,0.0012131759078068,0,red_chamber,0,0
19.27,289,0.0070314698306548,0.00656717728627,0,red_chamber,0,0
19.33,290,0.0123082883674499,0.0085487976612404,0,red_chamber,0,0
19.4,291,0.0180944777120269,0.0068568238861912,0,red_chamber,0,0
19.47,292,0.020106285404744,0.0024311701542365,0,red_chamber,0,0
19.53,293,0.0183579708919625,0.0008907697776935,0,red_chamber,0,0
19.6,294,0.018842520069569,0.0053116891727319,0,red_chamber,0,0
19.67,295,0.0171447233150687,0.0111081410138033,0,red_chamber,0,0
19.73,296,0.0185773637533846,0.0165742306119848,0,red_chamber,0,0
19.8,297,0.0189187902779227,0.0193545276033775,0,red_chamber,0,0
19.87,298,0.0199329911725872,0.0208891701303249,0,red_chamber,0,0
19.93,299,0.0215372941150664,0.0206035760594842,0,red_corner,0,0
20.0,300,0.0195992887403608,0.0197008074831927,0,red_corner,0,0
20.07,301,0.0185346574887184,0.0194873905203455,0,red_corner,0,0
20.13,302,0.0186316791945257,0.0184382423761339,0,red_corner,0,0
20.2,303,0.019682017184152,0.017884960454759,0,red_corner,0,0
20.27,304,0.0212008007034675,0.0204169935525169,0,red_corner,0,0
20.33,305,0.0204706949261431,0.0191368627379748,0,red_corner,0,0
20.4,306,0.0198564994431799,0.0175716036844656,0,red_corner,0,0
20.47,307,0.0152129544851853,0.0155212698804564,0,red_corner,0,0
20.53,308,0.0087874192148923,0.0100175188459548,0,red_corner,0,0
20.6,309,0.0096815079794415,0.004794130354965,0,red_corner,0,0
20.67,310,0.008532253113215,0.0038053243789773,0,red_corner,0,0
20.73,311,0.0054467167670528,0.0027877045241074,0,red_corner,0,0
20.8,312,0.0058188987579456,0.0034948777527861,0,red_corner,0,0
20.87,313,0.0011421676113661,0.0023873705335389,0,red_corner,0,0
20.93,314,0.0059598107459509,0.0046183400809088,0,red_corner,0,0
21.0,315,0.0186999752484596,0.0130541374584313,0,red_corner,0,0
21.07,316,0.0182797595542978,0.0156713405086513,0,center,0,0
21.13,317,0.0148289997721676,0.0138731147421464,0,center,0,0
21.2,318,0.0137544707332123,0.0135640932256926,0,center,0,0
21.27,319,0.0136658064990913,0.0140511975122574,0,center,0,0
21.33,320,0.0148132265005906,0.0128913243722399,0,center,0,0
21.4,321,0.0149501931973587,0.0153640961562092,0,center,0,0
21.47,322,0.0165313262563977,0.0179839911694498,0,center,0,0
21.53,323,0.0171555105703479,0.017434422597135,0,center,0,0
21.6,324,0.0090997271734066,0.0132545741374703,0,center,0,0
21.67,325,0.0023134918766739,0.0066493562098352,0,center,0,0
21.73,326,0.0009648580644193,0.0018621270960775,0,center,0,0
21.8,327,0.006100992348703,0.0028414489938808,0,center,0,0
21.87,328,0.0110165054512439,0.0041604593405317,0,center,0,0
21.93,329,0.0119373409620674,0.0094534596757788,0,center,0,0
22.0,330,0.0146314764177454,0.0167926383465917,0,center,0,0
22.07,331,0.0172648975098769,0.0178288974579228,0,center,0,0
22.13,332,0.016176393794316,0.0127660213194844,0,center,0,0
22.2,333,0.0106769601106406,0.0056863767633401,0,center,0,0
22.27,334,0.0084480500117845,0.0035718604933773,0,center,0,0
22.33,335,0.0090239405286998,0.0056084551567631,0,center,0,0
22.4,336,0.0091942054975408,0.003627364674895,0,center,0,0
22.47,337,0.006995244074256,0.0006472130515397,0,center,0,0
22.53,338,0.0005444215950826,7.444534429527124e-05,0,center,0,0
22.6,339,0.004087320414259,0.0002992806109783,0,center,0,0
22.67,340,0.005999025631988,0.0021217361320945,0,center,0,0
22.73,341,0.009678576484636,0.0081261229757191,0,center,0,0
22.8,342,0.0160243912974145,0.011529020147918,0,center,0,0
22.87,343,0.0224898447797469,0.0199716602337587,0,center,0,0
22.93,344,0.0212975748364922,0.0284004320695503,0,blue_corner,0,0
23.0,345,0.0180412593780983,0.0160504941317323,0,blue_corner,0,0
23.07,346,0.0169810731279764,0.013066591638461,0,blue_corner,0,0
23.13,347,0.0144420704907642,0.016376060483631,0,blue_corner,0,0
23.2,348,0.0151647783100283,0.0150491363411336,0,blue_corner,0,0
23.27,349,0.0146012690884659,0.013831902310304,0,blue_corner,0,0
23.33,350,0.0159319014044512,0.0140295455507933,0,blue_corner,0,0
23.4,351,0.0150170910374486,0.0139063866228442,0,blue_corner,0,0
23.47,352,0.0129556597515052,0.0119267535151873,0,blue_corner,0,0
23.53,353,0.0106930945667171,0.0082967434110963,0,blue_corner,0,0
23.6,354,0.0070532223933453,0.0065247154999959,0,blue_corner,0,0
23.67,355,0.0081942376759656,0.0056178833088025,0,blue_chamber,0,0
23.73,356,0.0063867434111833,0.0031026990514881,0,blue_chamber,0,0
23.8,357,0.0035125812560419,0.0006734091127365,0,blue_chamber,0,0
23.87,358,0.0031203445111083,0.0014230397647553,0,blue_chamber,0,0
23.93,359,0.0009934950762569,0.0013127082614319,0,blue_chamber,0,0
24.0,360,0.0006154931256182,0.0007737725596421,0,blue_chamber,0,0
24.07,361,0.0012672392112613,0.0003665997735458,0,blue_chamber,0,0
24.13,362,0.0026548613144669,0.0008804691341146,0,blue_chamber,0,0
24.2,363,0.0077579921324993,0.0041825504397427,0,blue_chamber,0,0
24.27,364,0.0126888058105089,0.0105757275045788,0,blue_chamber,0,0
24.33,365,0.0141751851486767,0.0141681790948493,0,blue_chamber,0,0
24.4,366,0.0151349453902986,0.0132392105229837,0,blue_chamber,0,0
24.47,367,0.0157048526976692,0.0140519367269797,0,blue_chamber,0,0
24.53,368,0.0136002105885676,0.0136032848844655,0,blue_chamber,0,0
24.6,369,0.0107188150790249,0.0111366680487377,0,blue_chamber,0,0
24.67,370,0.0060239482595512,0.0065756421441963,0,blue_chamber,0,0
24.73,371,0.002604371337275,0.0020039720806699,0,blue_chamber,1,0
24.8,372,0.0016178975523693,0.0008764829130573,0,blue_chamber,1,0
24.87,373,0.0014193803654471,0.0006445131020411,0,blue_chamber,1,0
24.93,374,0.0018936787339395,0.0016924578270417,0,blue_chamber,1,0
25.0,375,0.0101800370020137,0.0028296600535887,0,blue_chamber,0,0
25.07,376,0.011442298512679,0.0013234071719674,0,blue_chamber,0,0
25.13,377,0.0063101273782264,0.0011942203709604,0,blue_chamber,0,0
25.2,378,0.0049566457535346,0.0006460457940083,0,blue_chamber,0,0
25.27,379,0.0090397806818845,0.0021400765477692,0,blue_chamber,0,0
25.33,380,0.0087824295072805,0.0055693688397011,0,blue_chamber,0,0
25.4,381,0.012327665438916,0.0100787928164074,0,blue_chamber,0,0
25.47,382,0.0162446200703425,0.0125226765499072,0,blue_chamber,0,0
25.53,383,0.0122997776655483,0.0110519134572159,0,blue_chamber,0,0
25.6,384,0.0121724087067815,0.0071880949550263,0,blue_chamber,0,0
25.67,385,0.0049303855354563,0.0047777301356687,0,blue_chamber,0,0
25.73,386,0.004455984786967,0.0037430816559719,0,blue_chamber,0,0
25.8,387,0.0075536652025385,0.0059812615879872,0,blue_chamber,0,0
25.87,388,0.0056058544341841,0.0057832443329439,0,blue_chamber,0,0
25.93,389,0.003839460185201,0.0045439722487349,0,blue_chamber,0,0
26.0,390,0.0098210496192626,0.0067175088531096,0,blue_chamber,0,0
26.07,391,0.0140323172897859,0.0065077322905249,0,blue_chamber,0,0
26.13,392,0.0172140810710946,0.0082801421178643,0,blue_chamber,0,0
26.2,393,0.0189490562786473,0.0110444851193989,0,blue_chamber,0,0
26.27,394,0.0189475186983472,0.0132742372793426,0,blue_chamber,0,0
26.33,395,0.0172094001232953,0.0149153724826137,0,blue_chamber,0,0
26.4,396,0.01402430962205,0.0159679623507997,0,blue_chamber,0,0
26.47,397,0.0095306490212498,0.0164320070454976,0,blue_chamber,0,0
26.53,398,0.0042426437928385,0.0163075764233235,0,blue_chamber,0,0
26.6,399,0.0139574358173866,0.0155946959217704,0,blue_corner,0,0
26.67,400,0.0213045499875913,0.0144206858197927,0,blue_corner,0,0
26.73,401,0.014636715269519,0.0132678901631406,0,blue_corner,0,0
26.8,402,0.0083943622832401,0.0118563589796671,0,blue_corner,0,0
26.87,403,0.0080688849338825,0.0109710170685951,0,blue_corner,0,0
26.93,404,0.0101786695752432,0.0103975636439568,0,blue_corner,0,0
27.0,405,0.0112164468622457,0.0100202527087546,0,blue_corner,0,0
