Time,Frame,nose_dist,body_dist,freezing,darting
3.12,78,0.0093610219118498,0.0002326383156259,0,0
3.16,79,0.004740721547563,0.0010598797016943,0,0
3.2,80,0.004521396149754,0.0011957575601182,0,0
3.24,81,0.0030862519274308,0.0017925091511691,0,0
3.28,82,0.0029087949741689,0.0020640056901345,0,0
3.32,83,0.0043563580574367,0.0029424569055162,0,0
3.36,84,0.0041297981079652,0.0031943233872447,0,0
3.4,85,0.0014419359185352,0.0029951216291884,0,0
3.44,86,0.0004511775431822,0.0008467891626043,0,0
3.48,87,0.0019085717743316,0.0001112832732932,0,0
3.52,88,0.0013651429260339,0.0003305240651102,0,0
3.56,89,0.00025590136914,8.241690568937088e-05,0,0
3.6,90,0.0009998711734528,0.0001641099890616,0,0
3.64,91,0.0028316386649368,0.0008788525480801,0,0
3.68,92,0.0012429919119175,0.0011406476850132,0,0
3.72,93,0.0005140336032296,0.0009164852377063,0,0
3.76,94,0.0010559365566841,0.0005065684476252,0,0
3.8,95,0.0063089294300249,0.0006524694491641,0,0
3.84,96,0.0117138930176154,0.0017776568817038,0,0
3.88,97,0.0144117949027689,0.0020712230730767,0,0
3.92,98,0.0180188740278132,0.0040343107420111,0,0
3.96,99,0.0093433701493614,0.0018180910840361,0,0
4.0,100,0.0061953772594588,0.002452327606249,0,0
4.04,101,0.0050762679930637,0.0048577456273242,0,0
4.08,102,0.005117776826135,0.0046021414878915,0,0
4.12,103,0.0041166906254899,0.0031452840415427,0,0
4.16,104,0.0039975362679669,0.0060660314979508,0,0
4.2,105,0.0020207081445921,0.0028890909386518,0,0
4.24,106,0.0020869219895778,0.0009909760838703,0,0
4.28,107,0.0037942176068444,0.0012241560661686,0,0
4.32,108,0.0055123539875108,0.0016456967316317,0,0
4.36,109,0.0047858190716651,0.0020099610815921,0,0
4.4,110,0.007516326006816,0.0051040550087721,0,0
4.44,111,0.0040760530062292,0.0026358513798038,0,0
4.48,112,0.0025577683199323,0.0031966144566683,0,0
4.52,113,0.0039362485599775,0.0028574164561248,0,0
4.56,114,0.0024366150883505,0.0014569359196955,0,0
4.6,115,0.0021341043403556,0.0013797683847746,0,0
4.64,116,0.0012199053505323,0.0024023324589724,0,0
4.68,117,0.0041408001380495,0.0021344484262465,0,0
4.72,118,0.0047176997434642,0.0004226909650745,0,0
4.76,119,0.0036953225782721,0.0001144172690046,0,0
4.8,120,0.0031314966500463,0.0006875779334006,0,0
4.84,121,0.0027271990470468,0.001156057431278,0,0
4.88,122,0.0022946433224456,0.0009701124468127,0,0
4.92,123,0.0027260285884844,0.0012333739751427,0,0
4.96,124,0.0024448066014963,0.0017317679405049,0,0
5.0,125,0.0037405696264201,0.0031576521542656,0,0
5.04,126,0.0050531950001143,0.0042389177337077,0,0
5.08,127,0.0065043049102232,0.0047233321570345,0,0
5.12,128,0.0064493319788207,0.0073103963074674,0,0
5.16,129,0.0111236951546405,0.0115867361669108,0,0
5.2,130,0.0081682954180638,0.0066674336014387,0,0
5.24,131,0.0068631720871477,0.0057382197678537,0,0
5.28,132,0.0070356797134221,0.0071948796734715,0,0
5.32,133,0.0101097380675196,0.0095991204027128,0,0
5.36,134,0.0066080953978434,0.0073333661215502,0,0
5.4,135,0.0048573920701259,0.0066107118164827,0,0
5.44,136,0.0067930578208161,0.0080669723664772,0,0
5.48,137,0.0042984779946281,0.0047204221278428,0,0
5.52,138,0.002615358918789,0.0028861929968375,0,0
5.56,139,0.0018401431885245,0.0021670556455549,0,0
5.6,140,0.0014624272874847,0.0011308129632826,0,0
5.64,141,0.0027153628764127,0.0006959043264384,0,0
5.68,142,0.0035928493798326,0.0021604285043954,0,0
5.72,143,0.0044507750177241,0.0038554013138078,0,0
5.76,144,0.001597118377187,0.0012187699622684,0,0
5.8,145,0.0019548942455593,0.0005642091970546,0,0
5.84,146,0.0012046271400033,0.0004870560119016,0,0
5.88,147,0.0016953728411567,0.0007351964451873,0,0
5.92,148,0.002691063208092,0.0002845217764079,0,0
5.96,149,0.0057989542157524,0.0001369286095798,0,0
6.0,150,0.004655394210916,0.0006574109778775,0,0
6.04,151,0.0035417296571953,0.0013224260908219,0,0
6.08,152,0.0032494332201066,0.0012298056409653,0,0
6.12,153,0.00327910565646,0.0013902448838817,0,0
6.16,154,0.0041157290619942,0.0019289024528724,0,0
6.2,155,0.0045734612239484,0.0022157286921884,0,0
6.24,156,0.0037053383175509,0.0018871292158917,0,0
6.28,157,0.0018282716243171,0.0027222583796227,0,0
6.32,158,0.0003032307755826,0.0017416849974381,0,0
6.36,159,0.0002520359728109,0.0004338355717199,0,0
6.4,160,0.0013285547678435,0.0003695828635613,0,0
6.44,161,0.0020841309524343,0.0015157537046528,0,0
6.48,162,0.0034249470013332,0.0026734904671294,0,0
6.52,163,0.0043864901138925,0.0031170159273467,0,0
6.56,164,0.0064860955361432,0.0047379582826985,0,0
6.6,165,0.0111012501516346,0.0056302970214263,0,0
6.64,166,0.0132611611018947,0.0057322954200147,0,0
6.68,167,0.0037761366035471,0.0016985013307063,0,0
6.72,168,0.0026200068879327,0.000228309521803,0,0
6.76,169,0.0046561575446102,0.0010444415637406,0,0
6.8,170,0.005407553221686,0.0015749715696427,0,0
6.84,171,0.0031861324814739,0.0008918133826837,0,0
6.88,172,0.0042990498621713,0.0016823542914084,0,0
6.92,173,0.0069691693983592,0.0038699708521358,0,0
6.96,174,0.0047351596995159,0.0031765454359596,0,0
7.0,175,0.0035571811633857,0.0021605760956654,0,0
7.04,176,0.0033645536424057,0.0018581525598666,0,0
7.08,177,0.0048050754055596,0.0019842654031195,0,0
7.12,178,0.0035703608185966,0.0004434350234975,0,0
7.16,179,0.0041925874708287,4.408854014180008e-05,0,0
7.2,180,0.0033217721725046,0.0001768123104184,0,0
7.24,181,0.0017877440470796,9.432165640047885e-05,0,0
7.28,182,0.003275291370021,0.0012280918258071,0,0
7.32,183,0.0076579633050037,0.0040526772441894,0,0
7.36,184,0.0064601276020544,0.0027393677754136,0,0
7.4,185,0.0063610234883262,0.0044539523152184,0,0
7.44,186,0.0068610195166165,0.0068359051794881,0,0
7.48,187,0.0033386912774307,0.0042786464004244,0,0
7.52,188,0.0033775947784478,0.0029807832943658,0,0
7.56,189,0.0035101544673981,0.0024636424611482,0,0
7.6,190,0.0041306388902111,0.0026947238997789,0,0
7.64,191,0.0042494843804085,0.0022185157694045,0,0
7.68,192,0.0030348926127507,0.0027918967252399,0,0
7.72,193,0.0049237386266956,0.0045564006126477,0,0
7.76,194,0.0030275425277024,0.0027635579712452,0,0
7.8,195,0.0025973556724159,0.0035790900096716,0,0
7.84,196,0.0035193873749478,0.0041094731468379,0,0
7.88,197,0.0044116050793614,0.0055761597232744,0,0
7.92,198,0.0039872599456079,0.0037179659405308,0,0
7.96,199,0.0041452898559692,0.0038860362545945,0,0
8.0,200,0.0059808952245066,0.0052679069378625,0,0
8.04,201,0.0096605069297173,0.0088400225407457,0,0
8.08,202,0.0062638723229796,0.0066030388207073,0,0
8.12,203,0.0057030584114085,0.0052568414687749,0,0
8.16,204,0.0067227306891328,0.0051116725454517,0,0
8.2,205,0.0049149138704208,0.0042106899267479,0,0
8.24,206,0.0042885414192895,0.0036057694861511,0,0
8.28,207,0.0039735658433816,0.0041567047110315,0,0
8.32,208,0.0040705976033162,0.004483443423629,0,0
8.36,209,0.0078152012788259,0.0059722136462369,0,0
8.4,210,0.0051173741374008,0.0050120784775799,0,0
8.44,211,0.003420273903344,0.0036082377689043,0,0
8.48,212,0.0025035481753882,0.0026982529208511,0,0
8.52,213,0.0026672164250949,0.0047472403365156,0,0
8.56,214,0.002002809202177,0.0026278326107539,0,0
8.6,215,0.0020931419386674,0.0011133693500184,0,0
8.64,216,0.0020780187113653,0.0011264896275535,0,0
8.68,217,0.0020757984802091,0.0029002190593228,0,0
8.72,218,0.0044058206884269,0.0048504983575616,0,0
8.76,219,0.0034360501525799,0.0030287132001438,0,0
8.8,220,0.0019201797046237,0.0024078100730094,0,0
8.84,221,0.0003439075095926,0.0006865269183892,0,0
8.88,222,0.0026119891122185,0.0006322150481462,0,0
8.92,223,0.0114368307783901,0.0026906320647353,0,0
8.96,224,0.0074439984053293,0.0013796908322063,0,0
9.0,225,0.0065413878155916,0.0007696142939647,0,0
9.04,226,0.0066347353085832,0.0028768638764262,0,0
9.08,227,0.0082613273080021,0.0069462849196922,0,0
9.12,228,0.0050855978896498,0.0046314672444724,0,0
9.16,229,0.0011538373025924,0.0034848554389167,0,0
9.2,230,0.0002170476767361,0.0015560757146407,0,0
9.24,231,0.0015571828570674,0.0002235806045257,0,0
9.28,232,0.004138459437191,0.0006002400861569,0,0
9.32,233,0.003398682642098,0.002468196258061,0,0
9.36,234,0.0011800582676842,0.0008739467240302,0,0
9.4,235,0.0024547714777236,0.0001192739085088,0,0
9.44,236,0.0047001435571561,0.0006180232997856,0,0
9.48,237,0.0035650246059328,0.0017400693715113,0,0
9.52,238,0.0027878760415132,0.0020775943815618,0,0
9.56,239,0.0042115280125374,0.0039750059360852,0,0
9.6,240,0.0048748278491947,0.004913722838141,0,0
9.64,241,0.0048396334627512,0.0042807811928638,0,0
9.68,242,0.0060775590610884,0.0041361380038652,0,0
9.72,243,0.007539484403018,0.0054111941400831,0,0
9.76,244,0.0079247692254916,0.0071084365100618,0,0
9.8,245,0.0050221022815558,0.0049881960144528,0,0
9.84,246,0.0026828157199633,0.003869716818864,0,0
9.88,247,0.0046145822712965,0.0040468431921854,0,0
9.92,248,0.0115225178695775,0.0058213494849405,0,0
9.96,249,0.007706682294222,0.0042145929346023,0,0
10.0,250,0.0051066677492225,0.0042486614013792,0,0
10.04,251,0.0044980675891876,0.003221222174477,0,0
10.08,252,0.006328424341387,0.0051332247517736,0,0
10.12,253,0.0098008558296621,0.0095489748355496,0,0
10.16,254,0.0057595910529984,0.0070078914043179,0,0
10.2,255,0.0040012442351753,0.0062087515113668,0,0
10.24,256,0.0059611594476192,0.0066027537980663,0,0
10.28,257,0.005484659523283,0.0042329263048179,0,0
10.32,258,0.0044655566405891,0.0035293392867487,0,0
10.36,259,0.0052292615740005,0.0037438260734122,0,0
10.4,260,0.0037970327974138,0.0037081988775184,0,0
10.44,261,0.00219450713953,0.002030307807022,0,0
10.48,262,0.0014151170661177,0.0006101718315249,0,0
10.52,263,0.0004401014609678,0.0003606162212875,0,0
10.56,264,9.22004466313408e-05,0.000794174246294,0,0
10.6,265,0.0002253371671644,0.0007689896912282,0,0
10.64,266,0.0006242238181416,0.0007883508658507,0,0
10.68,267,0.0009734555049772,0.0009107812822827,0,0
10.72,268,0.001181398888553,0.0004745943012678,0,0
10.76,269,0.0014681120154839,0.0001687990625566,0,0
10.8,270,0.0025798430392788,0.0002444298127373,0,0
10.84,271,0.0022561562097212,0.0001962127850912,0,0
10.88,272,0.0015659684120261,0.0002948312244273,0,0
10.92,273,0.0042716156092406,0.0004101661914734,0,0
10.96,274,0.0104399569789451,0.0007792215353414,0,0
11.0,275,0.0068465456307515,0.0005204033393025,0,0
11.04,276,0.0033437982108312,0.0005565666140795,0,0
11.08,277,0.0031537070482249,0.0016320301482802,0,0
11.12,278,0.0025651293056945,0.001437052201574,0,0
11.16,279,0.0009788140615204,0.0008196531299856,0,0
11.2,280,0.0008737358392038,0.0002639144138127,0,0
11.24,281,0.0011104354982882,4.769017371926566e-05,0,0
11.28,282,0.000388353877491,5.929753608177179e-05,0,0
11.32,283,2.2199786210908133e-05,0.0001309863547672,0,0
11.36,284,0.000210524659948,3.285889259898125e-05,0,0
11.4,285,0.0004651107420342,8.721502907211788e-05,0,0
11.44,286,0.000763088915735,0.0005530929469418,0,0
11.48,287,0.0004798131146785,0.0010978945749483,0,0
11.52,288,0.0007497447856552,0.0004221246567807,0,0
11.56,289,0.0009545246288766,4.2218208101156656e-05,0,0
11.6,290,0.000948300544252,3.942064823839132e-05,0,0
11.64,291,0.0009309110519678,0.0001033375857845,0,0
11.68,292,0.0009294914274706,2.5700342974008804e-05,0,0
11.72,293,0.000944117407135,7.114868815714629e-05,0,0
11.76,294,0.0009748482353591,0.0004196118724831,0,0
11.8,295,0.0010217185285704,0.0007724182078454,0,0
11.84,296,0.0010847366227871,0.0005324271860888,0,0
11.88,297,0.001163888709941,0.0001219127629207,0,0
11.92,298,0.0012591461480974,0.0001670600928514,0,0
11.96,299,0.0013704731124975,0.0003142203245244,0,0
12.0,300,0.0014978327264871,0.0004009778577236,0,0
12.04,301,0.00164119102476,0.0004127288382397,0,0
12.08,302,0.001800518945187,0.0001748406017957,0,0
12.12,303,0.0019757929014938,0.000129064679049,0,0
12.16,304,0.002166994507404,0.000204041778307,0,0
12.2,305,0.0023741098915613,0.0005053763567261,0,0
12.24,306,0.0031747257567302,0.0017518933093116,0,0
12.28,307,0.0056265593023106,0.003001060434172,0,0
12.32,308,0.0039909070152544,0.0023969315329412,0,0
12.36,309,0.0027709974089975,0.0030402689375377,0,0
12.4,310,0.0037099142607647,0.0007449441422934,0,0
12.44,311,0.0031021267063465,0.0006359240654706,0,0
12.48,312,0.0013563929294955,0.002243622061064,0,0
12.52,313,0.0030210479846658,0.0010764252112072,0,0
12.56,314,0.0024163498696347,0.0015673920924979,0,0
12.6,315,0.0025010695805894,0.0024006634542036,0,0
12.64,316,0.005657649902223,0.0010887531984084,0,0
12.68,317,0.0080872881011747,0.0004321809574085,0,0
12.72,318,0.0093568603461788,0.0007487242790042,0,0
12.76,319,0.0078521851829605,0.0011346000012443,0,0
12.8,320,0.0062584550557927,0.000588386519734,0,0
12.84,321,0.004945407731401,9.400473740680676e-05,0,0
12.88,322,0.0028687895093016,0.0001474778288692,0,0
12.92,323,0.0017228739026826,0.0004854123176718,0,0
12.96,324,0.0018686347688803,0.0002612245567341,0,0
13.0,325,0.0018513710804909,0.0013715320861647,0,0
13.04,326,0.0031806468590898,0.002895113459875,0,0
13.08,327,0.0042519569570008,0.0043024858137268,0,0
13.12,328,0.0028618323849453,0.0027197689823166,0,0
13.16,329,0.0024649480346881,0.0020650333502362,0,0
13.2,330,0.0022146836299576,0.0017183756241729,0,0
13.24,331,0.0017572841098375,0.0014755107485266,0,0
13.28,332,0.0011894895888497,0.0007876207729828,0,0
13.32,333,0.0008769508265333,0.000227196451479,0,0
13.36,334,0.0013630323189851,0.0005047994523991,0,0
13.4,335,0.0023105509478209,0.0015367175359502,0,0
13.44,336,0.0018074747070036,0.0014493679975107,0,0
13.48,337,0.0044776299381261,0.0003426399409667,0,0
13.52,338,0.0050318450507162,0.000305845644187,0,0
13.56,339,0.0024953930401006,0.0003275697570514,0,0
13.6,340,0.0018485600416247,0.0005120278926372,0,0
13.64,341,0.001706315478341,0.00057511443062,0,0
13.68,342,0.0003882824376615,0.0003549731759042,0,0
13.72,343,0.000654494539474,0.0003574439230701,0,0
13.76,344,0.0024681395877289,0.0010241943825137,0,0
13.8,345,0.0017720274826201,0.0010002940299977,0,0
13.84,346,0.00156277381976,0.0012129956675686,0,0
13.88,347,0.0012097757945145,0.0007252135676715,0,0
13.92,348,0.0032661675236265,0.0023401963848905,0,0
13.96,349,0.0032242304958252,0.0022415565643367,0,0
14.0,350,0.0034490235392439,0.0005707161605658,0,0
14.04,351,0.0038161662341122,0.0005838483575426,0,0
14.08,352,0.0023636748454352,0.0014626019306661,0,0
14.12,353,0.004672872294836,0.0037621575974179,0,0
14.16,354,0.003360641669304,0.0030668808167528,0,0
14.2,355,0.0036696158301424,0.001751646074114,0,0
14.24,356,0.0023886148570755,0.0018465472269757,0,0
14.28,357,0.0028035890943863,0.0017839048443181,0,0
14.32,358,0.0031875644101352,0.00304278034738,0,0
14.36,359,0.0026486186805322,0.003308153488236,0,0
14.4,360,0.0029926341579919,0.0023374896852888,0,0
14.44,361,0.0032398531420553,0.0034741521943362,0,0
14.48,362,0.0056203690221142,0.0057214212938986,0,0
14.52,363,0.0098673752605572,0.011224632942557,0,0
14.56,364,0.0070946435555933,0.0074410202801676,0,0
14.6,365,0.0049791997019054,0.004391718002902,0,0
14.64,366,0.0056639366978116,0.0049881746754813,0,0
14.68,367,0.0075712882451414,0.007537272078,0,0
14.72,368,0.0096303382983617,0.0099619096936294,0,0
14.76,369,0.0068506909702553,0.0071398787527109,0,0
14.8,370,0.0061267044840152,0.0066492440763962,0,0
14.84,371,0.0064299822813554,0.0061199968676014,0,0
14.88,372,0.0082699722213446,0.0079790039090249,0,0
14.92,373,0.0103311936822728,0.0109445345559977,0,0
14.96,374,0.0085615938736548,0.0089411420914009,0,0
15.0,375,0.0093126851581099,0.0113118948084818,0,0
15.04,376,0.004402179137567,0.0063503723638385,0,0
15.08,377,0.0028834399492146,0.0034662092315139,0,0
15.12,378,0.0029725506354914,0.0025972189531478,0,0
15.16,379,0.0022617629005139,0.0015191562746603,0,0
15.2,380,0.0019609472402152,0.0019182235856465,0,0
15.24,381,0.0035089298941018,0.0032820981080312,0,0
15.28,382,0.0031626459527722,0.002532223041572,0,0
15.32,383,0.0014995394445348,0.001213557690874,0,0
15.36,384,0.0008620936435798,0.0002311323452467,0,0
15.4,385,0.0028522424650218,0.0001719723669544,0,0
15.44,386,0.003207108522354,0.0002375504874423,0,0
15.48,387,0.0024256220527312,0.0001582481715925,0,0
15.52,388,0.0035026678953959,0.0012309886675802,0,0
15.56,389,0.0051230175603514,0.0050450098229933,0,0
15.6,390,0.0051579522191395,0.0061134070618642,0,0
15.64,391,0.006191260429762,0.006538270404733,0,0
15.68,392,0.0068270396020002,0.0069380367454153,0,0
15.72,393,0.0081579267252752,0.0075608592078045,0,0
15.76,394,0.0081598619871444,0.0076322881081979,0,0
15.8,395,0.0115500216802292,0.0081091830508621,0,0
15.84,396,0.0063572710227722,0.0050284395214943,0,0
15.88,397,0.0052996238820343,0.0046267114922101,0,0
15.92,398,0.0059130362125545,0.0044560021233224,0,0
15.96,399,0.0051306379247121,0.0059466827677527,0,0
16.0,400,0.0033317256627214,0.0049282517952136,0,0
16.04,401,0.00385454569378,0.0064404930000332,0,0
16.08,402,0.0030946992923879,0.0048830556137671,0,0
16.12,403,0.0042021653540778,0.0036489030827203,0,0
16.16,404,0.0035224330251838,0.0035581310966953,0,0
16.2,405,0.0022062706374108,0.0030489065824115,0,0
16.24,406,0.0017516968421555,0.00146264717056,0,0
16.28,407,0.0007692046883708,0.0002494490483071,0,0
16.32,408,0.0004821082964847,0.0006713549249542,0,0
16.36,409,0.0023895510034566,0.0018211259670601,0,0
16.4,410,0.0044609328443947,0.0009134371793952,0,0
16.44,411,0.0039692034923376,0.0001335930531593,0,0
16.48,412,0.0011862757577102,0.0001221887980619,0,0
16.52,413,0.0016144709564021,0.0006595254363091,0,0
16.56,414,0.0015957914667689,0.0013197401740963,0,0
16.6,415,0.0010856269340461,0.0011135913062841,0,0
16.64,416,0.0029951777919077,0.0021859473090293,0,0
16.68,417,0.0027032805963847,0.0018494970948494,0,0
16.72,418,0.002196984349459,0.0013127861274102,0,0
16.76,419,0.0022246943820743,0.0012164230157971,0,0
16.8,420,0.0032390043957243,0.0009611338289922,0,0
16.84,421,0.0032253232762694,0.0003745106508313,0,0
16.88,422,0.0053859606809664,0.0005104443742683,0,0
16.92,423,0.0065447347882863,0.0008359784167801,0,0
16.96,424,0.0045705765244742,0.0009808058969888,0,0
17.0,425,0.00241977106056,0.0002860917649385,0,0
17.04,426,0.001640827104013,0.0002212087400322,0,0
17.08,427,0.0021042442658686,0.0004278609107892,0,0
17.12,428,0.0023714341589512,0.0003608145922379,0,0
17.16,429,0.0021258254041069,0.0002934737375096,0,0
17.2,430,0.0040034113897777,0.0005855827036494,0,0
17.24,431,0.0053917814632112,0.0007834948478566,0,0
17.28,432,0.0048471248375908,0.0008648783358212,0,0
17.32,433,0.0045604705274669,0.0007372716086625,0,0
17.36,434,0.0064225682057837,0.0010973222917009,0,0
17.4,435,0.0070042239568819,0.0012175874703376,0,0
17.44,436,0.0074894201571766,0.00059521614452,0,0
17.48,437,0.0069874658405147,0.0013830474062862,0,0
17.52,438,0.0055745404316279,0.0015000486470351,0,0
17.56,439,0.0058126849170112,0.0017529166916759,0,0
17.6,440,0.0078547617632998,0.0036037668458645,0,0
17.64,441,0.0048478725214842,0.0030277194989595,0,0
17.68,442,0.0026020781347257,0.0021837244502207,0,0
17.72,443,0.002684771179244,0.0012898469243968,0,0
17.76,444,0.0020429838080899,0.0008337501595253,0,0
17.8,445,0.0010353855042711,0.0001857394685364,0,0
17.84,446,0.0009833271230601,0.00027701954851,0,0
17.88,447,0.0031154393373147,0.0005602263088873,0,0
17.92,448,0.003118271911216,0.0004925793632394,0,0
17.96,449,0.0035430064525093,0.0003755253396808,0,0
18.0,450,0.0028418199305573,0.0001526161979599,0,0
18.04,451,0.0027066539947961,0.000529698065361,0,0
18.08,452,0.0011756628482651,0.0002183140351623,0,0
18.12,453,0.0006516391056802,9.732710181657538e-05,0,0
18.16,454,0.0007390778415843,0.0003395533416198,0,0
18.2,455,0.0009215988651236,0.0004286621528579,0,0
18.24,456,0.0006532646969192,0.0006117468197055,0,0
18.28,457,0.001403048441626,0.0004209903971982,0,0
18.32,458,0.0032908284322936,0.0005926180191277,0,0
18.36,459,0.0022324466428779,0.0010566393856584,0,0
18.4,460,0.0029515446466693,0.0015638325282014,0,0
18.44,461,0.003997765574541,0.0027300684631966,0,0
18.48,462,0.0036802412653228,0.0045250498437869,0,0
18.52,463,0.0040458794945461,0.0041973567328282,0,0
18.56,464,0.0037047736538054,0.0035872883727847,0,0
18.6,465,0.0027610193168463,0.0007414439979457,0,0
18.64,466,0.0033633627795872,0.0001437603060401,0,0
18.68,467,0.00334186130802,0.000649175452687,0,0
18.72,468,0.0040561673593109,0.0016703613008355,0,0
18.76,469,0.004185701221272,0.0019010868398858,0,0
18.8,470,0.0053666938750066,0.0033235072241788,0,0
18.84,471,0.0054357872172056,0.0049859251097208,0,0
18.88,472,0.0057969382076092,0.0062385995283422,0,0
18.92,473,0.0077472162655771,0.0079818119235411,0,0
18.96,474,0.0063586964088183,0.0054001935135269,0,0
19.0,475,0.0071015138031573,0.0064282391050305,0,0
19.04,476,0.0094979144513725,0.0082444395997993,0,0
19.08,477,0.0058810529111102,0.0057295435126598,0,0
19.12,478,0.0052598533142836,0.0052995534750343,0,0
19.16,479,0.0042906948778604,0.0049529949161357,0,0
19.2,480,0.0052527877943552,0.004556948590416,0,0
19.24,481,0.0036180242522981,0.0033899596801496,0,0
19.28,482,0.0035498684229583,0.0040208131954142,0,0
19.32,483,0.0033956564423554,0.0034386472665555,0,0
19.36,484,0.0024787860813207,0.0020360757648211,0,0
19.4,485,0.0023313090540778,0.0023165200187459,0,0
19.44,486,0.008009984813819,0.0063256941015652,0,0
19.48,487,0.0077838242342983,0.0076888993232312,0,0
19.52,488,0.0068620708329785,0.0072872987229831,0,0
19.56,489,0.0071756231465803,0.0079339178035712,0,0
19.6,490,0.0069482122573034,0.0073548823222438,0,0
19.64,491,0.007350009049255,0.0085286612509483,0,0
19.68,492,0.0046807675169188,0.0057890946211424,0,0
19.72,493,0.0030009600321155,0.0041013559286615,0,0
19.76,494,0.0023467233094079,0.0026909660302663,0,0
19.8,495,0.0040878002517974,0.0022528807779601,0,0
19.84,496,0.0042021996638801,0.0020182618587031,0,0
19.88,497,0.0060179759264285,0.0054668783860146,0,0
19.92,498,0.0123012323147689,0.0108333745362882,0,0
19.96,499,0.0075562210631209,0.0074027781497658,0,0
20.0,500,0.0058957174535927,0.0050076415783764,0,0
20.04,501,0.0036375661637257,0.0038392175988425,0,0
20.08,502,0.0019029178351112,0.0043531996116089,0,0
20.12,503,0.0003377856328738,0.0010446207209572,0,0
20.16,504,0.0004788089321821,0.000113561470249,0,0
20.2,505,0.0025985747260233,0.0008202350430773,0,0
20.24,506,0.005021311611597,0.0020624571820729,0,0
20.28,507,0.0073475244351098,0.0024910062049701,0,0
20.32,508,0.006275063882925,0.0019089156691538,0,0
20.36,509,0.0068612592636234,0.0017833006697106,0,0
20.4,510,0.0099032534533047,0.0015297665098136,0,0
20.44,511,0.0061260553608324,0.0014500129662571,0,0
20.48,512,0.003192038572437,0.0006307441208974,0,0
20.52,513,0.0025491704172465,0.0001063606072467,0,0
20.56,514,0.0015629999721382,7.459262269234675e-05,0,0
20.6,515,0.0017368477847619,0.0002492843944717,0,0
20.64,516,0.0007865652351423,0.0001305923359307,0,0
20.68,517,0.0003527622778904,0.0001931651568646,0,0
20.72,518,0.0013136636938888,0.0003026474233524,0,0
