Frame,nose_dist,body_dist,freezing,body
1,0.0,0.0,0,other
2,0.0,0.0,0,other
3,0.0,0.0,0,other
4,0.0,0.0,0,other
5,0.0,0.0,0,other
6,0.0,0.0,0,other
7,0.0,0.0,0,other
8,0.0,0.0,0,other
9,0.0,0.0,0,other
10,0.0,0.0,0,other
11,0.0,0.0,0,Arm_2
12,0.0,0.0,0,Arm_2
13,0.0,0.0,0,Arm_2
14,0.0,0.0,0,Arm_2
15,0.0,0.0,0,Arm_2
16,0.0,0.0,0,Arm_2
17,0.0,0.0,0,Arm_2
18,0.0,0.0,0,Arm_2
19,0.0,0.0,0,Arm_2
20,0.0,0.0,0,Arm_2
21,0.0,0.0,0,Arm_2
22,0.0,0.0,0,Arm_2
23,0.0,0.0,0,Arm_2
24,0.0,0.0,0,Arm_2
25,0.0,0.0,0,Arm_2
26,0.0,0.0,0,Arm_2
27,0.0,0.0,0,Arm_2
28,0.0,0.0,0,Arm_2
29,0.0,0.0,0,Arm_2
30,0.0,0.0,0,Arm_2
31,0.0,0.0,0,Arm_2
32,0.0,0.0,0,Arm_2
33,0.0,0.0,0,Arm_2
34,0.0,0.0,0,Arm_2
35,0.0,0.0,0,Arm_2
36,0.0,0.0,0,Arm_2
37,0.0,0.0,0,Arm_2
38,0.0,0.0,0,Arm_2
39,0.0,0.0,0,Arm_2
40,0.0,0.0,0,Arm_2
41,0.0,0.0,0,Arm_2
42,0.0,0.0,0,Arm_2
43,0.0,0.0,0,Arm_2
44,0.0,0.0,0,Arm_2
45,0.0,0.0,0,Arm_2
46,0.0,0.0,0,Arm_2
47,0.0,0.0,0,Arm_2
48,0.0,0.0,0,Arm_2
49,0.0,0.0,0,Arm_2
50,0.0,0.0,0,Arm_2
51,0.0,0.0,0,Arm_2
52,0.006910237969716421,0.00039542527397990954,0,Arm_2
53,0.005969846435557969,0.0014176256464867455,0,Arm_2
54,0.005082262785199242,0.002806764121510398,0,Arm_2
55,0.00564337368105882,0.003548285454230091,0,Arm_2
56,0.0038082787168001097,0.004887611569062495,0,Arm_2
57,0.004586483920595799,0.006420590569123368,0,Arm_2
58,0.010391797505018358,0.010093503134372833,0,Arm_2
59,0.006647245028649258,0.002829995361373809,0,Arm_2
60,0.0013889194692780957,0.00026797652786499375,0,Arm_2
61,0.0043362344002012545,0.0001189265498505317,0,Arm_2
62,0.0049088006843204515,0.0006353438657395523,0,Arm_2
63,0.0031495947153592986,0.0023386556946648255,0,Arm_2
64,0.001812897355330297,0.0008332228360342979,0,Arm_2
65,0.001037267858854737,0.0011761481072200344,0,Arm_2
66,0.0017745605169963367,0.00045942934344086285,0,Arm_2
67,0.003946425643235845,0.00017329325005675873,0,Arm_2
68,0.001913888519021593,0.0002410485139054153,0,Arm_2
69,0.0010462944867500527,0.00034520495717178,0,Arm_2
70,0.0017656385374896688,0.00046180435468862646,0,Arm_2
71,0.0033814383629572706,0.00036795732856512734,0,Arm_2
72,0.002055656972098798,0.00039742471593558296,0,Arm_2
73,0.0031432420117237852,0.0005515121810854408,0,Arm_2
74,0.005737258255651585,0.00028553650073743874,0,Arm_2
75,0.0032594219573001265,0.00023552492889570537,0,Arm_2
76,0.0037721533238627403,0.0011516382291076245,0,Arm_2
77,0.003910001588705675,0.00199252910712569,0,Arm_2
78,0.005693612609643155,0.0015790694326855389,0,Arm_2
79,0.00552197965609964,0.003455385292361185,0,Arm_2
80,0.0034666785220281433,0.0021332570093899926,0,Arm_2
81,0.005418519136454307,0.001260191901551244,0,Arm_2
82,0.007924209266405644,0.00067597358871077,0,Arm_2
83,0.004393872769691117,0.0012936811086614707,0,Arm_2
84,0.00414918134784514,0.001070270153025667,0,Arm_2
85,0.005340926883162082,0.0013375264575152834,0,Arm_2
86,0.002298712923426935,0.00088082739007647,0,Arm_2
87,0.0011900817110855042,0.0003083004482480798,0,Arm_2
88,0.0020270908497678343,0.00042312623798408823,0,Arm_2
89,0.002090239190925394,0.00035385222791999233,0,Arm_2
90,0.0022750356429727487,0.0007032088696717336,0,Arm_2
91,0.0019868217421871474,0.0005342976567548506,0,Arm_2
92,0.0029000542431843806,0.0006665852124397222,0,Arm_2
93,0.0029384034125660443,0.0013036732830647455,0,Arm_2
94,0.00418231310010589,0.0015834533444621561,0,Arm_2
95,0.004864329721315993,0.0007358891854732607,0,Arm_2
96,0.0034177992590353114,0.0013686901197826902,0,Arm_2
97,0.0021784317216124336,0.0006415521446382971,0,Arm_2
98,0.0019143046232910992,0.0006387995510243417,0,Arm_2
99,0.0016494785082830895,0.0006597344043788888,0,Arm_2
100,0.0027827111694327007,0.000981990768394604,0,Arm_2
101,0.0026537429806005155,0.00034016598427988857,0,Arm_2
102,0.0014332981652570727,0.0002473549561062687,0,Arm_2
103,0.0006201129623469231,8.640576196556342e-05,0,Arm_2
104,0.000981578125209031,0.00031958834675512694,0,Arm_2
105,0.0020984700937532125,0.000321137905187559,0,Arm_2
106,0.00834624180929683,0.0005785893696327958,0,Arm_2
107,0.008861596701764656,0.00047749134746511557,0,Arm_2
108,0.007363346811714283,0.00043858208789549483,0,Arm_2
109,0.0022354755678334393,0.00016349844767265685,0,Arm_2
110,0.00013857310258644175,0.0001023067776800182,0,Arm_2
111,0.002540877527878775,0.0007673070573459771,0,Arm_2
112,0.00791411783767617,0.0019515136275340028,0,Arm_2
113,0.009007740493929373,0.0015092005476178936,0,Arm_2
114,0.00593645422896671,0.0004900245271015301,0,Arm_2
115,0.0021198691173715846,0.0005498035573790026,0,Arm_2
116,0.0010685559031833813,0.0006740667982227108,0,Arm_2
117,0.0030254893400835006,0.00022155114695943188,0,Arm_2
118,0.011300880233286539,0.0008955504202210764,0,Arm_2
119,0.0030905338245386404,0.0009079751854926477,0,Arm_2
120,0.0008651147557804608,0.0001221138233070169,0,Arm_2
121,0.003004330767396915,0.0003751313929399009,0,Arm_2
122,0.0041466614179643205,0.000454933179310107,0,Arm_2
123,0.0033447926081355715,0.0009147043964886632,0,Arm_2
124,0.002795921059032534,0.0008972714610644223,0,Arm_2
125,0.0020037513444854773,0.0008152632445481121,0,Arm_2
126,0.0005240266653651324,0.0005731360802058326,0,Arm_2
127,0.0007745322264939833,0.0012120870953833609,0,Arm_2
128,0.0007089193113073345,0.0006738363278090836,0,Arm_2
129,0.0013109256133783912,0.0007242875041830436,0,Arm_2
130,0.004146181735504462,0.000977296614731035,0,Arm_2
131,0.003242009353537753,0.0028557022611393635,0,Arm_2
132,0.0007657452709601502,0.0035098451304844936,0,Arm_2
133,0.002220905038750456,0.0023498842568412167,0,Arm_2
134,0.0054484168278812,0.001584755228041637,0,Arm_2
135,0.0033403961107189755,0.0005481416807946864,0,Arm_2
136,0.00182129279123593,0.0012176072334007524,0,Arm_2
137,0.004255479900989213,0.0024054903900851948,0,Arm_2
138,0.005116992127253741,0.002247124304784487,0,Arm_2
139,0.005156813481961067,0.0019502150327311831,0,Arm_2
140,0.009154963115160786,0.002754943155261109,0,Arm_2
141,0.008471328359649713,0.0022389698233153473,0,Arm_2
142,0.005120813467277362,0.0032388833107162506,0,Arm_2
143,0.0045475109298726306,0.0027425184526819195,0,Arm_2
144,0.00596596142606102,0.0027620851520775524,0,Arm_2
145,0.008501904521441188,0.002296261815092211,0,Arm_2
146,0.0044372396949397255,0.0005809768089430076,0,Arm_2
147,0.0027706023432480303,0.0004131895903766239,0,Arm_2
148,0.0020930386535897173,0.0006398435623269686,0,Arm_2
149,0.0015294364599376536,0.0004088819974685662,0,Arm_2
150,0.001122116184510801,0.0009665303542229195,0,Arm_2
151,0.002644054409394303,0.0014368835897925166,0,Arm_2
152,0.004855607446876834,0.0014837581014191048,0,Arm_2
153,0.004582350000465706,0.003137637674951042,0,Arm_2
154,0.004941954544303609,0.003328013348044242,0,Arm_2
155,0.0065171784220433085,0.0035060777674250955,0,Arm_2
156,0.0041412803144631315,0.0022237267308026277,0,Arm_2
157,0.0007777081235161788,0.0007791883706568664,0,Arm_2
158,0.00020739426446986779,7.863574779973667e-05,0,Arm_2
159,0.0010698279567375713,0.0008567943143463097,0,Arm_2
160,0.003965858507059603,0.0018701681167362133,0,Arm_2
161,0.008150486908862074,0.0028237292749414174,0,Arm_2
162,0.008968703668772601,0.0027889537372816874,0,Arm_2
163,0.009256248077305592,0.003943303123917982,0,Arm_2
164,0.00702838882728325,0.002922953926041924,0,Arm_2
165,0.0017899419087076393,0.0005553852953050172,0,Arm_2
