Frame,nose_dist,body_dist,freezing,body
1,0.0,0.0,0,other
2,0.0,0.0,0,other
3,0.0,0.0,0,other
4,0.0,0.0,0,other
5,0.0,0.0,0,other
6,0.0,0.0,0,other
7,0.0,0.0,0,other
8,0.0,0.0,0,other
9,0.0,0.0,0,other
10,0.0,0.0,0,other
11,0.0,0.0,0,other
12,0.0,0.0,0,other
13,0.0,0.0,0,other
14,0.0,0.0,0,other
15,0.0,0.0,0,other
16,0.0,0.0,0,other
17,0.0,0.0,0,other
18,0.0,0.0,0,other
19,0.0,0.0,0,other
20,0.0,0.0,0,other
21,0.0,0.0,0,Arm_3
22,0.0,0.0,0,Arm_3
23,0.0,0.0,0,Arm_3
24,0.0,0.0,0,Arm_3
25,0.0,0.0,0,Arm_3
26,0.0,0.0,0,Arm_3
27,0.0,0.0,0,Arm_3
28,0.0,0.0,0,Arm_3
29,0.0,0.0,0,Arm_3
30,0.0,0.0,0,Arm_3
31,0.0,0.0,0,Arm_3
32,0.0,0.0,0,Arm_3
33,0.0,0.0,0,Arm_3
34,0.0,0.0,0,Arm_3
35,0.0,0.0,0,Arm_3
36,0.0,0.0,0,Arm_3
37,0.0,0.0,0,Arm_3
38,0.0,0.0,0,Arm_3
39,0.0,0.0,0,Arm_3
40,0.0,0.0,0,Arm_3
41,0.0,0.0,0,Arm_3
42,0.0,0.0,0,Arm_3
43,0.0,0.0,0,Arm_3
44,0.0,0.0,0,Arm_3
45,0.0,0.0,0,Arm_3
46,0.0,0.0,0,Arm_3
47,0.0,0.0,0,Arm_3
48,0.0,0.0,0,Arm_3
49,0.0,0.0,0,Arm_3
50,0.0,0.0,0,Arm_3
51,0.0,0.0,0,Arm_3
52,0.0,0.0,0,Arm_3
53,0.0,0.0,0,Arm_3
54,0.0,0.0,0,Arm_3
55,0.0,0.0,0,Arm_3
56,0.0,0.0,0,Arm_3
57,0.0,0.0,0,Arm_3
58,0.0,0.0,0,Arm_3
59,0.0,0.0,0,Arm_3
60,0.0,0.0,0,Arm_3
61,0.0,0.0,0,Arm_3
62,0.002518630609684815,0.002398425331211462,0,Arm_3
63,0.0033318982855362334,0.0030123642054746863,0,Arm_3
64,0.0030544451581204124,0.0032779395198986165,0,Arm_3
65,0.0025985452661790344,0.002926540457066676,0,Arm_3
66,0.0026915478487527424,0.003198609489300109,0,Arm_3
67,0.0034959163904686153,0.003787320174650609,0,Arm_3
68,0.0033785593120581325,0.002983883746991392,0,Arm_3
69,0.002857584469755285,0.0028461247730451277,0,Arm_3
70,0.003086230901853436,0.003396273735322839,0,Arm_3
71,0.0018567973349388437,0.001799777622570537,0,Arm_3
72,0.001094362426363405,0.0007666845098535563,0,Arm_3
73,0.0003707161826146774,0.00027219653874669016,0,Arm_3
74,0.0002646715693874175,0.0006567623715473627,0,Arm_3
75,0.0007870778896693596,0.0007283253709483374,0,Arm_3
76,0.0016529269758937446,0.0007648456798794878,0,Arm_3
77,0.002461245921601204,0.0006554003994384164,0,Arm_3
78,0.0012285316359081653,0.00044594397647145157,0,Arm_3
79,0.0006052766074199939,0.00038262864280069227,0,Arm_3
80,7.837728505943007e-05,0.00012746044680237274,0,Arm_3
81,0.0002469893715963598,0.00014029320228238243,0,Arm_3
82,0.000543265557890689,0.0004346295573435778,0,Arm_3
83,0.0007983467980231024,0.0008223212388041759,0,Arm_3
84,0.0012643316201399173,0.0014813514838159867,0,Arm_3
85,0.0007350125377300909,0.001433382873251969,0,Arm_3
86,9.982345521730075e-05,0.000695575387509448,0,Arm_3
87,0.0001731898521904854,0.0004582613038198482,0,Arm_3
88,0.0003319657242231551,0.00022037731272842007,0,Arm_3
89,0.0003471496610840471,0.00031373038386591493,0,Arm_3
90,0.0006466845998297972,0.000808856023345184,0,Arm_3
91,0.0008928061821142709,0.00046977124224451103,0,Arm_3
92,0.0007273267604748855,0.00029556642471224024,0,Arm_3
93,0.0005537300534296086,0.00011607594336157022,0,Arm_3
94,0.0004484464825894232,0.0004550077457882832,0,Arm_3
95,0.0008185680589592606,0.0005063695707025125,0,Arm_3
96,0.0008972895653500082,0.00034994340665164483,0,Arm_3
97,0.0005929543001449057,0.00028616424974187377,0,Arm_3
98,0.0007894395485020201,0.00020728641542779597,0,Arm_3
99,0.0005379347392760075,5.5837167211833126e-05,0,Arm_3
100,0.0008362280203742775,0.0004465929956715193,0,Arm_3
101,0.001543076074451379,0.0007112664696454407,0,Arm_3
102,0.001347622027477048,0.0006694959987042949,0,Arm_3
103,0.0014715464794475169,0.0005311115898700983,0,Arm_3
104,0.0013238342262714442,0.00024278096051088982,0,Arm_3
105,0.001210631504299197,0.0002362829258435054,0,Arm_3
106,0.0003870855392062923,0.00011490994965905131,0,Arm_3
107,8.188781567031663e-05,6.118603826203149e-05,0,Arm_3
108,0.00011248382445935733,0.00010153391862257677,0,Arm_3
109,0.0001688036674921264,0.0001133103266432408,0,Arm_3
110,0.0006085469360961313,0.00010496369118844212,0,Arm_3
111,0.0007886858262971937,0.00014015800567484396,0,Arm_3
112,0.0015659674275238105,0.0005555450864906245,0,Arm_3
113,0.002262449177120483,0.0007651496922939283,0,Arm_3
114,0.0021890423442780483,0.0007013331495213871,0,Arm_3
115,0.003409381453915309,0.0010524969953307588,0,Arm_3
116,0.005409623079929469,0.0012361111671996827,0,Arm_3
117,0.0058855541154823185,0.0008722942062747424,0,Arm_3
118,0.004613252869078462,0.0008772858969066679,0,Arm_3
119,0.002864270567653914,0.0010911804059446724,0,Arm_3
120,0.0018013901827048815,0.001321350726392356,0,Arm_3
121,0.0024034181716019684,0.0015269962486268917,0,Arm_3
122,0.0033878336754947012,0.0017069681337361364,0,Arm_3
123,0.0033813366846599875,0.0018580626069063342,0,Arm_3
124,0.002306778655668139,0.0020752337829846113,0,Arm_3
125,0.0027375064391988264,0.002567615053123634,0,Arm_3
126,0.0030936166683989135,0.0029431132714214108,0,Arm_3
127,0.0032143115720245858,0.0034451486956702474,0,Arm_3
128,0.003936777373934942,0.003587384085549673,0,Arm_3
129,0.00333127466500729,0.003584689505008168,0,Arm_3
130,0.003035701436681493,0.0040912930631657515,0,Arm_3
131,0.00322321956208415,0.002783295751253186,0,Arm_3
132,0.0030204821236103577,0.0026349204132565,0,Arm_3
133,0.003424862844909034,0.0033409129720200874,0,Arm_3
134,0.0031635058441564553,0.0027224375389871113,0,Arm_3
135,0.0026032543033863197,0.002898209877360297,0,Arm_3
136,0.002628427418026473,0.0034853304867363305,0,Arm_3
137,0.003589496649831136,0.0029061935422519058,0,Arm_3
138,0.002804055687378346,0.002424784028947362,0,Arm_3
139,0.00242552567426624,0.00293541041784849,0,Arm_3
140,0.003476577067995039,0.003227531554456465,0,Arm_3
141,0.002499168869495109,0.0026317528171692223,0,Arm_3
142,0.0020286353723643416,0.0024184890368362903,0,Arm_3
143,0.0026639278059714506,0.0031362495770334894,0,Arm_3
144,0.003425240297240956,0.0022072317698609437,0,Arm_3
145,0.0020980775943377707,0.002457619403380678,0,Arm_3
146,0.0018516130464034503,0.002173002015779206,0,Arm_3
147,0.0025710841415144464,0.002070503634870327,0,Arm_3
148,0.002246470245461747,0.0022059556641434164,0,Arm_3
149,0.0020406454482200646,0.0028176245717914674,0,Arm_3
150,0.002360704338612703,0.002477452820016184,0,Arm_3
151,0.0023821104452904336,0.0020757790020142822,0,other
152,0.001595010991064639,0.0015984960096512995,0,other
153,0.0009581813795489144,0.0011503326573717267,0,other
154,0.0006094530546546962,0.0007664931089480873,0,other
155,0.0008623490540965204,0.0005238067911055931,0,other
156,0.0010877957768180035,0.0006415866243272643,0,other
157,0.002446919452974578,0.0010798217063729546,0,other
158,0.005147661373785595,0.003210456803466492,0,other
159,0.003117341736938545,0.004204596575531694,0,other
160,0.002599159182126729,0.0032567378881523962,0,other
161,0.0027300391027678356,0.0024230535885212856,0,other
162,0.003023592257755309,0.0016848586543267334,0,other
163,0.0020761368368363065,0.0027511608788155827,0,other
164,0.0019884897610296637,0.0016790092181513164,0,other
165,0.0015700137144493934,0.0008994909224700192,0,other
166,0.0007094526017150414,0.00070641106187422,0,other
167,0.00021877022942895082,0.0003673156016438703,0,other
168,0.0003882665220093124,6.194907711967325e-05,0,other
169,0.0006594387034824887,0.00011230996622508529,0,other
170,0.0007062961223731634,0.00024506767656107416,0,other
171,0.0012604000427778037,0.00022586506194830682,0,other
172,0.0018269998685358961,5.9118833121741603e-05,0,other
